LineItem_val,Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,Funding_BudgetYearTwo_val,Funding_BudgetYearThree_val,Funding_BudgetYearFour_val,Funding_BudgetYearFive_val,Funding_CostToComplete_val,Funding_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"0603898C","Ballistic Missile Defense Joint Warfighter Support","47.566","47.776","48.954","48.954","","49.524","52.628","53.573","54.636","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","0ccc6aa3cc1591b3a28048942174dc16146bc40d71701325b62cd43a1eab5e9f","3-6c03eed50fd73d8afc8fa98209ab86f86da59633ccd042b4930d5369a057de4b","0-d3220c1acd695cde8f652e1b987383da0014af4da981b6ad48268647f472c912","root.record.ProjectList.Project"
"0603904C","Missile Defense Integration and Operations Center (MDIOC)","46.191","54.750","53.265","53.265","","54.505","57.588","58.574","59.738","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","0ccc6aa3cc1591b3a28048942174dc16146bc40d71701325b62cd43a1eab5e9f","4-a3d16da1fd3d4845132a3a37781167086608733ca927bf506d005891ade4c88f","0-d3220c1acd695cde8f652e1b987383da0014af4da981b6ad48268647f472c912","root.record.ProjectList.Project"
"0603907C","Sea Based X-Band Radar (SBX)","81.265","93.287","130.695","130.695","","114.545","126.250","97.666","97.659","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","0ccc6aa3cc1591b3a28048942174dc16146bc40d71701325b62cd43a1eab5e9f","5-5fd679d8865a680d73038467f20dd0ca4bbaffaac8f5e84351c32191067b4b44","0-d3220c1acd695cde8f652e1b987383da0014af4da981b6ad48268647f472c912","root.record.ProjectList.Project"
"0603914C","Ballistic Missile Defense Test","290.267","293.441","305.791","305.791","","295.042","351.626","336.137","334.678","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","0ccc6aa3cc1591b3a28048942174dc16146bc40d71701325b62cd43a1eab5e9f","6-aae3b040a3c28094f6122c4b0d395fbdf4660f4f8fb2e1a64fb1cdb977a29cc7","0-d3220c1acd695cde8f652e1b987383da0014af4da981b6ad48268647f472c912","root.record.ProjectList.Project"
"0604873C","Long Range Discrimination Radar (LRDR)","132.278","173.162","357.659","357.659","","135.187","52.218","50.843","119.803","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","0ccc6aa3cc1591b3a28048942174dc16146bc40d71701325b62cd43a1eab5e9f","7-e26a925bfc0b07ef229fcddc0897e7c45253be8893d600931057aa715f6d2b4c","0-d3220c1acd695cde8f652e1b987383da0014af4da981b6ad48268647f472c912","root.record.ProjectList.Project"
"13999903","Planning and Design, Defense Wide","0.000","8.233","8.397","8.397","","8.525","8.822","0.000","0.000","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","0ccc6aa3cc1591b3a28048942174dc16146bc40d71701325b62cd43a1eab5e9f","8-fa82a0d93bc112dcef22ee897a525f2a9649340d46f4d6166cca23956468fb07","0-d3220c1acd695cde8f652e1b987383da0014af4da981b6ad48268647f472c912","root.record.ProjectList.Project"
"D1400634","Upgrade Early Warning Radar (UEWR), Clear AFS, AK","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","0","0","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","0ccc6aa3cc1591b3a28048942174dc16146bc40d71701325b62cd43a1eab5e9f","9-6e1e89c5b3e0130599a45dcc2bc1eff5491feb87e3107f7e5e02e75f7d2b3c8f","0-d3220c1acd695cde8f652e1b987383da0014af4da981b6ad48268647f472c912","root.record.ProjectList.Project"
"0603882C","Ballistic Missile Defense Midcourse Defense Segment","1260.480","862.080","828.097","828.097","","630.842","651.047","567.451","551.701","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","fcdb379317dbfb0ab812bdfb0a0aa523e0b03c1940563eff51cd81fff3cec75b","0-95bd2e871e5c873c296cf03acd25888d224f02f98e657bdac92c2f75d866c63b","0-2ba16bd107eaa30b6581a5db80d145521b1030971184610012f25f4cdc32fad3","root.record.ProjectList.Project"
"0603884C","Ballistic Missile Defense Sensors","233.020","230.077","247.345","247.345","","247.643","362.850","401.267","497.503","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","fcdb379317dbfb0ab812bdfb0a0aa523e0b03c1940563eff51cd81fff3cec75b","1-0ada5e50030834505ee7f302616480bdd8b4e5eed3e41731ddd7136ce58ce2ab","0-2ba16bd107eaa30b6581a5db80d145521b1030971184610012f25f4cdc32fad3","root.record.ProjectList.Project"
"0603896C","Ballistic Missile Defense Command and Control, Battle Management & Communication","425.996","456.267","430.115","430.115","","461.275","501.956","496.411","514.139","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","fcdb379317dbfb0ab812bdfb0a0aa523e0b03c1940563eff51cd81fff3cec75b","2-647a2fdb02f16884cd45654e461359a697d032dda13d8aeca6c8d4b8db3cb986","0-2ba16bd107eaa30b6581a5db80d145521b1030971184610012f25f4cdc32fad3","root.record.ProjectList.Project"
"0603898C","Ballistic Missile Defense Joint Warfighter Support","47.566","47.776","48.954","48.954","","49.524","52.628","53.573","54.636","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","fcdb379317dbfb0ab812bdfb0a0aa523e0b03c1940563eff51cd81fff3cec75b","3-36d20d665b0676d8d2a5c1b41cc3aa0cf376abbc458e5c96bc67a768f14cbb11","0-2ba16bd107eaa30b6581a5db80d145521b1030971184610012f25f4cdc32fad3","root.record.ProjectList.Project"
"0603904C","Missile Defense Integration and Operations Center (MDIOC)","46.191","54.750","53.265","53.265","","54.505","57.588","58.574","59.738","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","fcdb379317dbfb0ab812bdfb0a0aa523e0b03c1940563eff51cd81fff3cec75b","4-ac5d7da96a5fa9111c3c45878009beff68e7e73b9da3665d22169b5e543eb34a","0-2ba16bd107eaa30b6581a5db80d145521b1030971184610012f25f4cdc32fad3","root.record.ProjectList.Project"
"0603907C","Sea Based X-Band Radar (SBX)","81.265","93.287","130.695","130.695","","114.545","126.250","97.666","97.659","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","fcdb379317dbfb0ab812bdfb0a0aa523e0b03c1940563eff51cd81fff3cec75b","5-15e334287ee991c7f147a2e81e8e2babded2ec373f2e6f95c7dccc75fb28a5a4","0-2ba16bd107eaa30b6581a5db80d145521b1030971184610012f25f4cdc32fad3","root.record.ProjectList.Project"
"0208866C","PROCUREMENT","1489.203","1139.503","1178.364","1178.364","","1576.815","1535.529","1522.410","1555.094","0","9996.918","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","10c9f45a92fc895656d9d5d760e632c10f7c7fb76956ed7285aeb9b86eb195c8","0-c4016d86eb0d28ab1ae691fa142bd9d48cdc8e2da2d57b38da7e395622655f6f","0-189ed3645f361d93f4857567fc143868c00776930f740b42876f04df5c9a7160","root.record.ProjectList.Project"
"0603892C","AEGIS BMD","804.211","959.066","852.052","852.052","","805.051","789.217","656.164","695.306","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","10c9f45a92fc895656d9d5d760e632c10f7c7fb76956ed7285aeb9b86eb195c8","1-e032174ed61f7859ff5a3ae994399545e33b66f750b028a792a3c0163988a810","0-189ed3645f361d93f4857567fc143868c00776930f740b42876f04df5c9a7160","root.record.ProjectList.Project"
"0604878C","Aegis BMD Test","78.468","95.012","134.468","134.468","","73.059","82.570","113.856","97.660","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","10c9f45a92fc895656d9d5d760e632c10f7c7fb76956ed7285aeb9b86eb195c8","2-5f12c6552a7de07721fcd4f852a8683a115e7bd3facbb871b157b9525489786a","0-189ed3645f361d93f4857567fc143868c00776930f740b42876f04df5c9a7160","root.record.ProjectList.Project"
"0604881C","AEGIS SM-3 Block IIA Co-Development","165.456","106.038","9.739","9.739","","0.000","0.000","0.000","0.000","0","281.233","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","10c9f45a92fc895656d9d5d760e632c10f7c7fb76956ed7285aeb9b86eb195c8","3-424f92bd3004e0162beede1b63eb4c17f0c0bf8c92902c24d11979c22f513830","0-189ed3645f361d93f4857567fc143868c00776930f740b42876f04df5c9a7160","root.record.ProjectList.Project"
"0603884C","Ballistic Missile Defense Sensors","233.020","230.077","247.345","247.345","","247.643","362.850","401.267","497.503","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","0-cf595d15912606f011419f33a7904307d695d787f7fb24136f22525429e6c3a0","0-969cf0b06092234501273bb587eeddd047cc45ca9091460f85efaffc4b0eac5a","root.record.ProjectList.Project"
"0603890C","BMD Enabling Programs","406.326","408.594","449.442","449.442","","466.760","540.409","629.864","501.915","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","1-7c154cd6d8c490177ba99b58151c1acb4537d43bdfeb0c30cd0337ef9c16acbb","0-969cf0b06092234501273bb587eeddd047cc45ca9091460f85efaffc4b0eac5a","root.record.ProjectList.Project"
"0603892C","AEGIS BMD","804.211","959.066","852.052","852.052","","805.051","789.217","656.164","695.306","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","2-6266c667e45a0fa51bdc9db55e56011de45b8e6f1f71b7f7d1ec3919c1df8ec7","0-969cf0b06092234501273bb587eeddd047cc45ca9091460f85efaffc4b0eac5a","root.record.ProjectList.Project"
"0603896C","Ballistic Missile Defense Command and Control, Battle Management & Communication","425.996","456.267","430.115","430.115","","461.275","501.956","496.411","514.139","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","3-7ec242612754e6cd61d4551f1102f09a00dd32938c04e8d53d8b6205559a4166","0-969cf0b06092234501273bb587eeddd047cc45ca9091460f85efaffc4b0eac5a","root.record.ProjectList.Project"
"0603884C","Ballistic Missile Defense Sensors","233.020","230.077","247.345","247.345","","247.643","362.850","401.267","497.503","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","0-89bbba3a3733051e7f00e781a2d9e1f2dc8e1269606b3306798a72c4361789fd","1-855cf698dfa724200fce753058888e881c9624b40a4948497a6f16248ce81a6a","root.record.ProjectList.Project"
"0603890C","BMD Enabling Programs","406.326","408.594","449.442","449.442","","466.760","540.409","629.864","501.915","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","1-e9a3dc3f4293e7374ea56b227ceafb00284ec9951fa9edaf327f2f2f38ab075a","1-855cf698dfa724200fce753058888e881c9624b40a4948497a6f16248ce81a6a","root.record.ProjectList.Project"
"0603892C","AEGIS BMD","804.211","959.066","852.052","852.052","","805.051","789.217","656.164","695.306","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","2-c1448c635e5d9e558efc2e4812f84909c283a0fa86d614e51d0cab7c86d6a5ee","1-855cf698dfa724200fce753058888e881c9624b40a4948497a6f16248ce81a6a","root.record.ProjectList.Project"
"0603896C","Ballistic Missile Defense Command and Control, Battle Management & Communication","425.996","456.267","430.115","430.115","","461.275","501.956","496.411","514.139","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","3-b8bde1b8406a332b64e0cccc9249fefd955efb172cd64f0025e41f3d5557ac53","1-855cf698dfa724200fce753058888e881c9624b40a4948497a6f16248ce81a6a","root.record.ProjectList.Project"
"0604878C","Aegis BMD Test","78.468","95.012","134.468","134.468","","73.059","82.570","113.856","97.660","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","4-12ac7d2ee29ebf6cee6851785045d2eb64629e97ae4090e3c9d4ec66746a319a","1-855cf698dfa724200fce753058888e881c9624b40a4948497a6f16248ce81a6a","root.record.ProjectList.Project"
"0604880C","Land Based SM-3 (LBSM3)","29.288","43.293","30.486","30.486","","31.816","33.024","31.707","30.924","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","2e7474c50d96c6cebb24865994042dee42e3cbb960036a81c1b1ec035d8d5781","5-800860597d65a5d68322d3fbd57bf22f5a708dcf83a41d170c1c401cade31d8f","1-855cf698dfa724200fce753058888e881c9624b40a4948497a6f16248ce81a6a","root.record.ProjectList.Project"
"0203882C: MD08","GMD O&amp;M","133.705","129.281","137.896","137.896","","143.027","139.319","142.269","145.188","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","410d916c0c128e279fd774c482a711ed5ac98490870c4fb5da152e47f55bc1fd","0-b50b2b2a352878897305a1ec1358af8a57422ec5d3d5f4e4cd680623a8050bea","0-974c9be5ad330f7dbe9a2dbcb86dc02051725bd9c817aecd3c2cd570118cbd30","root.record.ProjectList.Project"
"0603882C","Ballistic Missile Defense Midcourse Defense Segment","1260.480","862.080","828.097","828.097","","630.842","651.047","567.451","551.701","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","410d916c0c128e279fd774c482a711ed5ac98490870c4fb5da152e47f55bc1fd","1-87a29653cc6162a762fc69cdb86c65c6668d039d082d71f24d83518ca982b572","0-974c9be5ad330f7dbe9a2dbcb86dc02051725bd9c817aecd3c2cd570118cbd30","root.record.ProjectList.Project"
"0603914C","Ballistic Missile Defense Test","290.267","293.441","305.791","305.791","","295.042","351.626","336.137","334.678","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","410d916c0c128e279fd774c482a711ed5ac98490870c4fb5da152e47f55bc1fd","2-293fe3d5e6804746c9244248b57aa26218f89e7ed2ad3329a58cc2066aa80647","0-974c9be5ad330f7dbe9a2dbcb86dc02051725bd9c817aecd3c2cd570118cbd30","root.record.ProjectList.Project"
"0603915C","Ballistic Missile Defense Targets","517.589","563.576","410.425","410.425","","373.203","407.909","405.458","427.508","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","410d916c0c128e279fd774c482a711ed5ac98490870c4fb5da152e47f55bc1fd","3-a6b9f7e2333f25cc84bb36dc2634690a5d165041466288f1c365ab2e2bad1a21","0-974c9be5ad330f7dbe9a2dbcb86dc02051725bd9c817aecd3c2cd570118cbd30","root.record.ProjectList.Project"
"0604874C","Improved Homeland Defense (HLD) Interceptors","282.864","274.148","465.530","465.530","","496.414","532.984","635.749","627.388","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","410d916c0c128e279fd774c482a711ed5ac98490870c4fb5da152e47f55bc1fd","4-26e36cab395bab86c88f1e11da7419da73cf14bf453f658925116ef9710284ea","0-974c9be5ad330f7dbe9a2dbcb86dc02051725bd9c817aecd3c2cd570118cbd30","root.record.ProjectList.Project"
"0603890C","BMD Enabling Programs","406.326","408.594","449.442","449.442","","466.760","540.409","629.864","501.915","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","3af5c452d1d368497e34775f755c0ecfe114b3c7456d62edc519c5f26c2512b8","0-30d8d44ff58718a1fb2ee51fb1aba8c22a4c584da1672f551facc0bce633f54c","0-6ca33ee00a506c8e8f013707732dde3ec78b96670d63eeb7e50ca1fdd110ab0e","root.record.ProjectList.Project"
"0603882C","Ballistic Missile Defense Midcourse Defense Segment","1260.480","862.080","828.097","828.097","","630.842","651.047","567.451","551.701","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","3ab956103784e0cf7b0e7635b194d6a3af156039a5c2be0391254de46cbbc1a8","0-7e983817511d9600de13e8e359169adbcf53ff2864c1762c6dfefad7b0729d7b","0-30e6efc484fa1e644646bc16f2284010ab861910d05ec143aa6b51a8d1781541","root.record.ProjectList.Project"
"0603884C","Ballistic Missile Defense Sensors","233.020","230.077","247.345","247.345","","247.643","362.850","401.267","497.503","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","3ab956103784e0cf7b0e7635b194d6a3af156039a5c2be0391254de46cbbc1a8","1-7b9b284a846685ee8013cbfed158d6d344bc1d422a93ea94b551768e5bdbfc83","0-30e6efc484fa1e644646bc16f2284010ab861910d05ec143aa6b51a8d1781541","root.record.ProjectList.Project"
"0603890C","BMD Enabling Programs","406.326","408.594","449.442","449.442","","466.760","540.409","629.864","501.915","Continuing","Continuing","2018-BASE_PROCUREMENT-2018-DEFENSE_MDA_VOL2-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.zzz_unzipped-U_RDTE_MasterJustificationBook_Missile_Defense_Agency_PB_2018.xml","3ab956103784e0cf7b0e7635b194d6a3af156039a5c2be0391254de46cbbc1a8","2-9d66c5ba0c804d9ee29577eae8c62fb3556b10fbb4bdee2926d7b772806c6c11","0-30e6efc484fa1e644646bc16f2284010ab861910d05ec143aa6b51a8d1781541","root.record.ProjectList.Project"
