Name_val,Name_@footnote,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_ToComplete_Quantity_val,Cost_ToComplete_TotalCost_val,Cost_Total_Quantity_val,Cost_Total_TotalCost_val,Cost_Quantity_CurrentYear_val,Cost_Quantity_BudgetYearOneBase_val,Cost_Quantity_BudgetYearOne_val,Cost_Quantity_BudgetYearTwo_val,Cost_Quantity_Total_val,Cost_Quantity_BudgetYearThree_val,Cost_Quantity_BudgetYearFour_val,Cost_Quantity_BudgetYearFive_val,Cost_Quantity_ToComplete_val,Cost_Quantity_AllPriorYears_val,Cost_Quantity_PriorYear_val,Cost_Quantity_BudgetYearOneOCO_val,Cost_TotalCost_CurrentYear_val,Cost_TotalCost_BudgetYearOneBase_val,Cost_TotalCost_BudgetYearOne_val,Cost_TotalCost_BudgetYearTwo_val,Cost_TotalCost_Total_val,Cost_TotalCost_BudgetYearThree_val,Cost_TotalCost_BudgetYearFour_val,Cost_TotalCost_BudgetYearFive_val,Cost_TotalCost_ToComplete_val,Cost_TotalCost_AllPriorYears_val,Cost_TotalCost_PriorYear_val,Cost_TotalCost_Continuing_val,Cost_TotalCost_BudgetYearOneOCO_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"1.2.1) Non-recurring Engineering - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.269","","","","","1.132","0.137","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","6f1563600527232e2b4d5b999f425c132867ac55f019d01c838c8be5cd28e41a","0-bf46a938397c8105ecd29958b9bc1811ef7318f440a030ffddddf15bc28e8812","0-43ade6d7f3ae8a3c316ead652c249c80fcd5068fa0d523a684d804488ccaaf05","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Archived AKits/Non-Recurring - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","","","","22","","","","","","","6.458","","","","","6.458","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","65a2b892205197d1a2cc8a9a2869bc7383281727a16b51e5e8bcd0689fca52a5","0-bbf5683b4e9a279b84fde891d219a3d801f14379f4fbb4389416f2a8ba544621","0-b9b9c31443bb0884c9001548f29092be35ba9ac5b56f956c1c792a4cb78dfe0b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits NR - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","","","","","","0.13","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","65a2b892205197d1a2cc8a9a2869bc7383281727a16b51e5e8bcd0689fca52a5","0-dde29aa6935f1f3ab93fe051296187463a0678b98b3c2e251709d08eaa5f890e","0-704042cb38cca362196447570c737bdc9b1288f18e274e41de56748d501dae6b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1)  Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.303","","","","","4.303","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","1e460480313717b3258812ae2b7fa58c3ba00e875e18dad58c4074f31e72c001","0-e673a480b68f1ac68095db7c86e07016cedacd95f707c164537161f0a95bbdc8","0-64a539ea7b548af0d1c61b171eddcbcda5886941a84de3d295d5008cea1f0711","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","** The growth in FY16 in A-Kit N/R is due to the ramp up of the RNP RNAV capability for the MH-53E platform and the ramp up of the ADS-B Out capability  for multiple platforms.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.303","7.121","7.121","4.578","63.422","0.158","","","","36.428","7.834","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","1e460480313717b3258812ae2b7fa58c3ba00e875e18dad58c4074f31e72c001","0-5af322c257fb84136f9949f1234d567f5907a09377286f9b3d91fdbfc29bfb8a","0-fdf7ed9ac587e97526d8d984d684a91d3261da3c4750b3c12e2afc43ceaa955e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.332","","","","","0.332","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","1e460480313717b3258812ae2b7fa58c3ba00e875e18dad58c4074f31e72c001","0-dcba4b7b0c726aec257ae1d736a40583baab9aff4f3a31fb6fe04f76e01a8028","0-4f668afb6f8b141ebc5561501649948df52a7083205828684f5cccd873cba55f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.493","","","","","2.493","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","1e460480313717b3258812ae2b7fa58c3ba00e875e18dad58c4074f31e72c001","0-02f6798f9d7116f7999f01fb3e4f69a49dde2c3e84c97d4b70b0c5998aeedc82","0-a6a29cc5655d58e3963510b3e1066687a08460b6a3a08580d484c1698c4a2c99","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Non Recurring Engineering - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","1.2","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","13b07802207c0fe02247df90e8a4bee32bd9db1e5445f89d34c52c65f53b3f38","0-da7cec4343f4a08ae90cb860b2a12a126419c75b64ea1d19351152111acf09fa","0-6760eaefa755a5c2e649436e001ddd4ba54a1964d6aadb4bf8c714344b8fb0a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.277","3.312","3.312","","128.098","","","","","108.508","10.001","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","fc233ad346cc6ab6e3e06009addfe47949848297fef63a11b21672860e5cc790","0-4d7df8891ca4f0e313463646ef1df04d77e925690aa57602c2605c6444fadddd","0-52adf27b21eb675669f6d2e4e693ca2ba3f4cf20228f8e6fff36627401a3a4d2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.612","3.987","3.987","3.5","20.56","","","","","4.257","2.204","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","fc233ad346cc6ab6e3e06009addfe47949848297fef63a11b21672860e5cc790","0-bc48c9dfe89dc1fb7cb6540b50c9bb15fd95fc4ee3cdd184fe467051354f4d9a","0-6cbc8dc4339c8595f64a635237ec18dd6dc366fe8cc5197e309dc55c1ec5a594","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","0.13","","","","","","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","fc233ad346cc6ab6e3e06009addfe47949848297fef63a11b21672860e5cc790","0-fa889f72dd0c26b70aa6e0bd7125c8d020745daceb96617447daf0196ea4272c","0-ac6c987bf4335fa54ae4f5abc6cf68cc24a4f7220f4b1469e3bb9efa83e44fe7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.258","1.273","1.273","1.295","75.204","2.26","1.342","1.367","1.391","63.388","1.63","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-00ee05f4e060e7f3d7afc689e4a4521a4fda469a4aace540f972d68166810829","0-b376266142e3667d044c26c3ccded4a99a4fd6c49d916d254fb4ef58b2dfdcdd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.603","","","","","0.603","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-02c8129a62f5a4e13911ab741a74ec60a10400470ffa373efe3fdd3d9e7a3ff2","0-4c228a08ca8849869ffcdebce0787f9b34d61936763dd65ea4795a04c51e1fd6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","SLEP Non-Recurring Engineering (NRE) funding increases in FY16 due to ramp up of SLEP efforts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.648","36.814","36.814","19.102","398.807","19.307","20.23","19.979","94.587","122.386","22.754","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-716b273491813201b5c305e5f9d8dd3921fac9587f88f50ced99256e7ef0f297","0-5479e20ff0c1535abf11344f47f82bef33aea237c8ecdc2fac278b089df94c79","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.616","","","","19.306","","","","","17.796","0.894","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-ec7334d6408635c8283bf4a0406eeb8ba350fa34ee810e7dea18830e828e63dd","0-cbc45ec4dc578d6068a51d2798a8d4174b34b920a24259ea8c157df5119c3fe1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.832","","","","","18.832","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-f5ceac2a0689caf813b5733883590b2c584094c4ac84f5e81ebd1f99b19a7c7a","0-cdd760fc239e22d8d966d348d6bbee78d2de50f6dab2bc4b4ee719fe55f3f483","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.144","","","","","6.144","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-48b63b39c034b3d7d1ab424a4feed95b84600e72446939f3b06ebbcf607b8640","0-8de4a80539d6df2551eca46c41d8d4e75ab9cd1661053be0cef3455cd1a5353d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.667","10.761","10.761","14.297","272.557","15.921","53.902","96.427","","58.507","11.075","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-b8006c362ebb3399bcd978e39b9b265fb7002d20b63d802d0774a1828c14815f","0-c42c7edc1ec3a02c2f30e8a3e9f7e5a66dbfef5d738ca8533e6af631949bd495","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","Installation Kits N/R increases in FY16 for DFIRS engineering efforts.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.567","1.266","1.266","","55.514","","","","22","10.681","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-3905dcd099ef70c91c9220ff9b294be15e882c219f8281c97848aa0f7c592197","0-c27172daa668ee09ff3579d9e8b1f69ebaed30deee5ef9a7aa12e074d1da824e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.225","","","","","1.225","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-0bee78048298e63fbe04b12cf11156e47aae6a30005c85bd501eb3a82b212d1c","0-14a951e326d84748804ba44b03a8b1784aa9fb14846a4989eb2dd464e4128500","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.295","","","","","2.295","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-4e755e5b96a7f3aec938829288794035f881e8b7d447ab7ba73d71a9b9e01bb4","0-28146c6fcf5f87cc0693195a40470c9e8f3bae45b68d076c42d73d67c1696137","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.078","","","","","2.078","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-b003150136ce94fe53bdc80a7f3aeb88e89a7e347807f78bb3d293394b0e180d","0-69f8aa74f4eddac58230bc40e05947c373f095b9ae8ce56a6b3cf93119b55311","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1)   Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.027","","","","","13.027","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-cd62ae19cc41bc5a5f300da5b09d32b52bcc11b1f70b3aaf2465d03dcbf2e3ee","0-fbdcb56e049f6bb4322f6c197792fa131e29162f9d5fa28f026bf4d216940ca0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.451","","","","","1.251","0.2","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-acae38c3898dd62ba3084b419032d6bf320453d07c90acc6b3773b3dba4fe45e","0-b45a3ab94ec2e72e2b074658a233de44b68749dbb3c1144f591f35fcaa76831b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kit N/R - Organic","(A) The increase in Installation Kit N/R from FY16 to FY17 reflects a one-time procurement of tooling required to perform the modifications.  Funding increase in FY18 and FY19 is due to ramp up of non-recurring engineering efforts for SLEP ECPs.  (B) NRE is required in future years due to development of multiple ECPs as locations of the aircraft are determined to need extension.  Each structural zone ECP will require multiple revisions for multiple kit requirements.  Each of these efforts will require NRE.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.422","24.1","24.1","31.428","200.022","33.816","28.999","27.045","27.958","9.869","9.385","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-919b65a1c1325764a580fe4692cb31de8b866f649e9fc4327acc6d4c82a20323","0-fec4c6d5ab168cc59b58694e11228ba5e9d3c7bbc1a287c91921fb2d66901f28","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.061","3.662","3.662","3.621","41.191","3.916","2.945","3.524","18.462","","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","210e014f69aaee82cfc91b80d001a5783fa3bafbe43953d22ab9563d9b6c7d94","0-4fab01167ef0c3c74677317f9e76c463e3e9bab01a4beedd3964b809391aefc4","0-cfacd9a5b563123daae8510f9e78b1ca97748ca892a3abd98ae8c229978add68","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.832","","","","","6.832","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","05a5dc3ca3a8d16df5d8c7871b71a5f7b9c44405210c3e129c334858afc7b139","0-a418517ee8de510dd2b372af2ecbe78699efc774d2d4baa2f9e199e9ca170846","0-df38378e434ca1477009b0453079989a1c18cd4c65bab549a60e6e79ad44e5a8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits (including Automatic Flight Control System) - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.514","2.24","2.24","1.878","54.338","1.325","1.722","0.726","5.514","35.322","3.097","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","e6a57e9b30fc7743551c9e8d09689df18187ca37ca8fa0ccac6237de88ab75de","0-c3224ee910f5b44c7762a84f916d5a748405efb36daec88eddfc9321d0f22c90","0-f7ee9942df15048b7f7c08a1a0367ba9ade02929e254eae3659890a61bf23f48","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.2) Non-Recurring Engineering - Reserve (including AFCS) - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.099","0.106","0.106","0.11","1.174","0.11","0.11","0.1","","","0.539","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","e6a57e9b30fc7743551c9e8d09689df18187ca37ca8fa0ccac6237de88ab75de","1-c3e4aae814f5a7690d35a3c8353f0db909fa64ec0163c84657db7a108c76668c","0-f7ee9942df15048b7f7c08a1a0367ba9ade02929e254eae3659890a61bf23f48","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.3) Installation Kits (OCO) - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.926","","","","","3.926","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","e6a57e9b30fc7743551c9e8d09689df18187ca37ca8fa0ccac6237de88ab75de","2-50394b4d88033a068cd55589495b03f7b29324a8d6b4c97d855c94eef0a03bb6","0-f7ee9942df15048b7f7c08a1a0367ba9ade02929e254eae3659890a61bf23f48","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Installation Kits N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","3","","","","","","","5.775","","","","","5.775","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA5-U_PROCUREMENT_JustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2017.xml","e6a57e9b30fc7743551c9e8d09689df18187ca37ca8fa0ccac6237de88ab75de","0-f3a90e430f9088364b5e58684391893f7d320671c102216702766d19ab95d16a","0-f4e20e49cc92e849fe4551e76027330e82b135b8613f1a2b7e241a5780880196","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
