Name_val,Name_@footnote,Location_val,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Lockheed Martin","","Blue Grass Army Depot, KY","10","300","125","0","3","7","10","0","3","7","10","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","32d4ed055ca4b18617ccf665cfdbe9784af761d4b0dee35e05c8b7cb12be4edb","0-2ff9912adf26d848d7d5bdc05571da456e5c35a5142ad7cd518dfff82d0bcfb5","2-b59a6f0b1fbbc40ad2f8de1d0bf0b4976dd7d5df0b87a2799c54391aa5fda8bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Northrop Grumman Systems Corp","","Rolling Meadows","30","200","72","0","10","0","10","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","312aea9cd030fdc16eeef58ea2611326967af1f1b6a69d52699addb24448178c","0-f0af028bbac458f806aba13ee5e2dd887b75bf0b451a8d84e6240b5cd13e5ece","0-02af1930a68ce5e5f6b8878b83c4184ec37be76a109f3b4075b1bc8b7eda2222","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"L-3","","Tempe, AZ","25","250","125","4","1","4","5","4","1","4","5","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","fe5e31e9fb5ebf4b91618f0ee97c40b725765dcce69b3d879d7a7b683d75effa","0-058e46e151ec843eeb305502df7f8f88a1dd44d63c5ddceb0a58bd78778ecfbd","0-a91e1f477ebf69ca7c0e0331cccad03417a9436220c3835f1382c6271e8714ad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS","","TBD","25","250","125","4","2","2","4","4","1","3","4","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","fe5e31e9fb5ebf4b91618f0ee97c40b725765dcce69b3d879d7a7b683d75effa","1-30f219734fe1271bc8104e694de95361819dfa630abe770314c3826d9c28d0bc","0-a91e1f477ebf69ca7c0e0331cccad03417a9436220c3835f1382c6271e8714ad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Various","","Various","12","1000","400","6","19","4","23","5","7","4","11","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","bbf39eafaf5d55c2e0bf606122e1c0fdccab5f46006c4a6ed7681ab5ca143c2c","0-256283d6332652978447a5c80e7ee5301326dc8a0d1b76b1e359b19e4a65f0b3","1-390ab2785804bf4f2c858022f53590aafac7be9ed10be6d1b0ed3b07d9aef82b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Support Systems Assoc, Inc","","Huntsville, AL","20","100","50","2","6","6","12","2","3","6","9","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","bbf39eafaf5d55c2e0bf606122e1c0fdccab5f46006c4a6ed7681ab5ca143c2c","0-5fcf1cd29b9e52f27a202f3355b9693c73aaf5d460dbe858055fa0a4a6c622f4","2-6a336692a797a0f4ba3b022b2b1843cdc4f825d7e140bd9771564cb544816037","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Various","","Various","12","1000","400","6","19","4","23","5","7","4","11","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","bbf39eafaf5d55c2e0bf606122e1c0fdccab5f46006c4a6ed7681ab5ca143c2c","1-d73f5071700179770476fb5feb014ea6efc616bbc2d6e6aebe36f961e54d06ac","2-6a336692a797a0f4ba3b022b2b1843cdc4f825d7e140bd9771564cb544816037","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"EADS-NA","","Columbus MS","10","60","30","0","9","5","14","0","2","9","11","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","2a9de99b948dd9fb12f311da2c7386db8c410d537ce228410d24e5708d2ad2e3","0-e1e3d6eaa885e862efe1ef2e5c144e2d7fc3895b1ccb14abbb70a06939dc31db","0-7c04b9d1dd38c074af9dd7bd2c3920a0bee98037577b30b807728936cf6f662e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Airbus Helicopter Inc","","Grand Prairie TX","10","60","30","0","9","5","14","0","2","9","11","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","2a9de99b948dd9fb12f311da2c7386db8c410d537ce228410d24e5708d2ad2e3","1-1212a4469c124356679c4a0e8e4c8b0b9b74a63ff03cdcbcff673eefb6859003","0-7c04b9d1dd38c074af9dd7bd2c3920a0bee98037577b30b807728936cf6f662e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"The Boeing Company","","Mesa, AZ","48","144","84","0","11","13","24","0","6","12","18","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1f70a6b78589233ad91d21a4ae69bce2801aaf1036db7b0daab5a6799826990c","0-b20be9374422a9b1e48d1c5417a4bfd72b52b5bcf06985e1fcea0b8fded861b7","0-776dd3bf05727c95aff7d86386f99a23091a1df2388992e24115c6409dbd2e0d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Sikorsky Aircraft","","Stratford CT","18","120","96","8","3","6","9","0","3","6","9","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","2bd4c0a1589e46892f050588acb05b9acd9f0eba50d9b990b2593abe3dddb364","0-d42fc1a7c4fdee32f9f0ddd66c22518e559fb67e3a3afec09d2502b3dcdd2e6a","0-f2aca2b8c0f740c7ed2940065f1e4a0b773829115c05f45cb1b72281dab25863","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"The Boeing Company","","Ridley Park, PA","24","72","24","5","5","28","33","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","9539d98bc52f4ea201745818be8c994ae3c1bee9191ab3724cd527793f079994","0-0eff081d25e231cdfd0e0a84a4cff1e99e6db0ea6f0dd8ba7046df6eb89c7490","0-a7e9eb43ca0eb4292f9ddf71f4d72a9db9ef4e4101bfee655e097b54d44e6a65","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Northrop Grumman","","Linthicum","4","5","5","0","0","0","0","0","4","12","16","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","afefc04a07253d279eda86f4a601112111a8da84c3e3b9087aed742d5d5e934b","0-6f77d4e2f53395c689e97d259fd2babcd1da188dd390a87d341ebab307f352b9","0-f4e37596c282c7ef23607bcc5992d71802b30362abe1980c5c22cf3c717da0ab","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Raytheon","","McKinney","1","125","24","0","0","0","0","0","3","12","15","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","afefc04a07253d279eda86f4a601112111a8da84c3e3b9087aed742d5d5e934b","0-17d6f62a8197873d03b096c2a6ab2fdd54a92d909015e6b5c6ff3cf2c5379eec","0-b0f610fd53b23a34ad1160196449ba0ccfb848a5ac8fef0b112afa50bccba45b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Raytheon","","McKinney","1","125","24","0","0","0","0","0","3","12","15","2017-BASE_PROCUREMENT-2017-ARMY_AIRCRAFT-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","afefc04a07253d279eda86f4a601112111a8da84c3e3b9087aed742d5d5e934b","0-f2053f692140ec3a903c55b5979799c1a9fca2f008a62b48cc105b055f2cb18c","1-3a414cb20489916d7f18253aba78a38f47db642620ce421f57de6560c4932851","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"LMMFC","","Dallas, TX","72","360","240","0","6","17","23","0","6","17","23","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","e1c94508e1323835b56edced095d8d564bcedfbe265264bb94fa1d3f5e1de438","0-e795e0b4d38c0b19377d09fc515850bf681408987fbb86556f0ebc29c45e01be","0-b96653e40deaf4f19c1f68e4fb443f919297d26ae835fb4363bb904050d504c0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-404e1b63732c1a027b109aa5055406ff39364fb11a707c02d3ddde219a7a33ff","0-0d0fd4cc5104b66e6ba93a535b2532e3c14ad3b74d3f0ecdec8d25b920e7a154","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-0828765c968681f5b5eda5cad20563a9976a1a64645af822aae4200836f54e35","1-6dfbe1e1347fa9be6d652ac1b36de8e92844d6e59685f4120a3f8e457cfa65bb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-effc3b76712d8572af33bbefc05c4b1b0bc29163347903f75b35b2fd98d5783c","2-bfadf5cf9fcb1b7fe920e11ee9bb5ed9070651187c412def354d7672c1c18598","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-ed117d2d575b40faa37425c57e62391f7651ae3dde40ffb8642023a7b9788dcb","3-e89ea3eacb63d75f535b5b8d266e8ad01388aeb9083f6fc5365b683d4cbce8c0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-314a3c40b9c964cc6ae225dc36b420262107293b4ee1e7980b7bc4c2fa6cbbad","4-4ad7beabcb01b4a4259143972ccbc893b5fb53a52e3c3f3943766759c92bc22c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-8de28105bc732a8cdc0429d9010c34ad929f2c09651ee04d3e8599d651676f11","5-39bc954b5221843c69d94ca321d5aa4b0d8189f8e43885bcd23bd222eb0adac2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-184c15199a1bc1d5f8257a7d70540a026dff585b1c95fb4646a41b1661e6a142","6-76022d5826d846404e0e5d70a501cced7506cf7ad2a0b032cc2dd26e3bc0b64a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-d96c44a26dbd35d5fa675e67557d88d2dde2d60763efc701cbfed53aa89269be","7-0e957ccd80480bdac74295b012a0229083d17a05b80b7c5ca254a875c4cdc85d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-7bf6c743ae47138021cce1fba43f1d0b1c741322e1e7ebef6b7574985e90171f","8-9286259e4c61bdf36735410cc7d3992cbc837927cf15ba4f97239c452e7dcef9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-4441be66e828057325e2329216c63db31b0e4bd7f8b46333522974986022c4af","9-c54d8534c8bc10a3128cda048d809ecfa4cda3f64933afb5c0cfbcbb77422dce","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Griffon Aerospace Inc.","","Madison, AL","","","","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","1433d6146f468e6eb3441fbdd44428d4b1e09f386d8fd24f0ff013394ab376be","0-a98ec5b24a8c893245045bbf5a99276dc3972165511cb727f4fc4bcbed4366d8","10-373cfdf5d73779146c5ac66043db22386aeec0732fe591631e1e28015d2c437a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"HELLFIRE Sys Limited Liability","","Orlando","1200","8000","3600","5","7","24","31","5","7","24","31","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","c2c5c8afe114df3d31a79cc36695d9a9f526285789aa0fe1239cf78236a04db7","0-5bc8dc09e3be0ea96bf654f89fbca5f9eea192654b6355346d6d477bbe9e6f70","0-051b0c59fbda96367e12975b7f2e6c92d251f81081b5d541f80351b36dacd2fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"HF Sys Limited Liability","","Orlando","1200","8000","3600","6","3","24","27","5","3","24","27","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","c2c5c8afe114df3d31a79cc36695d9a9f526285789aa0fe1239cf78236a04db7","1-f9397abc04004fa331ca68271ff2f8c1c752a9be33d4312de1ceb09620bbfe95","0-051b0c59fbda96367e12975b7f2e6c92d251f81081b5d541f80351b36dacd2fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin","","Orlando","100","420","420","0","0","0","0","0","0","0","0","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","8e5e79c284bc6a2fded409e3c871f1ba2ee794aa21282c392687ee8481df7ce2","0-1e9527cdb1af3d9b6e348ab9306a119e4649d70f9be845c7f23a7be48e0f4e09","0-903a294a732b12ef61852effa23b82370eb468dc3b6afcd0d736109e09b1e43f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"JJV  All Up Round","","Tucson AZ Orlando FL","850","6480","3960","11","3","23","26","6","3","29","32","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","856a7bfc8582292e9cefdc390904097d1cdeefbbdf47591374ea55f7716595b8","0-eae41930421d2155b0930b2d5cdbf56f312f648d45684660ab545296cc8ec40e","0-1555faff844c39711218978b14f8fc282c334a17d69fc1d2f4eebc2729d05b02","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Raytheon","","Tucson","2100","16800","7200","3","2","16","18","3","2","16","18","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","b3c74fde820ba871359db2d9522d14158bcc7cc300d55daa3c70268eb1ca04a0","0-12ea0514c5dc049082ba9fb4ba0ec9915ce87067460c099d75203c4fcf9dec80","1-2bb21b8231a4c801fb4e44a77ff62b99c23883791fb94333fd42026f1daecb18","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Raytheon OCO","","Tucson","2100","16800","7200","3","2","16","18","3","2","16","18","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","b3c74fde820ba871359db2d9522d14158bcc7cc300d55daa3c70268eb1ca04a0","1-02196f324fb239c3f779d853de9ed2cc9a5f7c3c7beac653eb1319cb0adabb0b","1-2bb21b8231a4c801fb4e44a77ff62b99c23883791fb94333fd42026f1daecb18","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin M.&F.C Sys.","","Dallas, TX","90","500","250","0","2","16","18","0","2","16","18","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ba15656e5db30aa1e7371adc97f0d7968bd03974965c9ebea9df4648b0547150","0-70e3b39976a4c69d2db8712addc9097699c9e795557b39e767a3963ae3c8ab54","0-be94afe2a76362a221fbd8cf0db4e85b01f060b44b479721fabfbd514af7dc97","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Lockheed Martin","","Dallas, TX","42","960","480","0","2","16","18","0","2","16","18","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","f7b2be898f7c3eb66aeae1249113208ebddc6ca9748301281b40110581275a74","0-b56ea7d82e9e086ed69a1927f807298c031be912cdcdfbd22fb053f452ce059e","0-ec5bea9d26de121720055d425c534e11be543657a6496f8d2aaad2f6bd09ea5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"Letterkenny Munitions Center","","Chambersburg, PA","42","120","72","0","2","16","18","0","2","16","18","2017-BASE_PROCUREMENT-2017-ARMY_MISSLE-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","f7b2be898f7c3eb66aeae1249113208ebddc6ca9748301281b40110581275a74","1-1f84842a8c06362d38e83d5d5cea5b420fdf1d6bcfea2c516e704686629dd856","0-ec5bea9d26de121720055d425c534e11be543657a6496f8d2aaad2f6bd09ea5e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBD","","TBS","1","4","2","0","18","14","32","0","6","10","16","2017-BASE_PROCUREMENT-2017-ARMY_WTCV-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","cee494462652ac74eca4778ec7d6c0839e42c7c0735db1bbb68d3bfa059006a0","0-2ac36c7407af3925906df0bc6795490024f483ab3be248771a33857acf8637a0","0-ce8b1ae501d5a07e3cf8d7bbbddb6fee22803aad08a170faaa081d38f8cd5046","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"GDLS","","Sterling Heights, MI","1","28","10","0","3","15","18","0","8","13","21","2017-BASE_PROCUREMENT-2017-ARMY_WTCV-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","23c0872d9c0e2386ae92fda60f22d31f638e7f5447b5e81c61e13d8015ea8ac7","0-3fd1d7da9c807a3cc6357e9c437f648d47e72443de46ec287141b3e4b9dd9c9a","0-b4beef07cd5f9a182245416fb7d61c665abc390c903ae10b33eb8862915f4725","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS2","","TBD2","35","100","60","15","9","16","25","3","6","12","18","2017-BASE_PROCUREMENT-2017-ARMY_WTCV-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","31d0e7b179525945c85f6b2b40821156ade2a23fb8538d2e54d0df874c6e4958","0-39c9774d936e174b361f96499926d82b67aa804d414578b14b69103469fb5138","4-87e90895e38d19d372eabd75c43baefc60555c46c32b8000cea9c0bea12b0358","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS2","","TBD2","35","100","60","15","9","16","25","3","6","12","18","2017-BASE_PROCUREMENT-2017-ARMY_WTCV-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","31d0e7b179525945c85f6b2b40821156ade2a23fb8538d2e54d0df874c6e4958","0-ecb9a7e4fc32da65e9e1a083227bd820213114eb5f1c7041fffbdde2ca7016dd","5-7d215ebf8bb4697a49f26f4f6328b442d42ac893122dac723c1981b6f9098958","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
"TBS2","","TBD2","35","100","60","15","9","16","25","3","6","12","18","2017-BASE_PROCUREMENT-2017-ARMY_WTCV-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","31d0e7b179525945c85f6b2b40821156ade2a23fb8538d2e54d0df874c6e4958","0-e6f104749635e24e96a7f9b28d7b5343022bb3385f52a167f3cd3232ad5211fc","6-09812b304ea8acaf05a89a74a28c2c1a6736938026d667958d5fd1cafa25644c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement"
