Name_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","0","1.781","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","0-eda0b115f48dec5f69ccf5b873e69a07026ff4537b3980fb4119440eacca27ff","0-201c69a14eb4fd9cfe2a7804a94b3c4024e520db46eece886d74190df0918d7a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","0.913","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","0-7149dc26b3badf172ab96dcafbad27b3968d62489d1526a356e0f034355ae570","0-6d46dbd3495dcee7b00fd80e8d2df1e6c3a38647786047ba0b89608a738a1cf9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","17","6.319","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","0-f97b0c3288bc862dc1e87774d4eb8a473b3b1f26b56109ead1ea60fa08337f83","0-5d2546e165209c23fe92c94131dbb15ddff3ac79687039102e9cb6f89f765958","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","17","6.319","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","1-66a9e1b345a765135449250874782d120183339d23260500919f746025a05006","0-5d2546e165209c23fe92c94131dbb15ddff3ac79687039102e9cb6f89f765958","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","7","2.602","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","2-2c7334f5332761ca1d3477dfda6e362d667fa23ab980214e7deeded7b323cc33","0-5d2546e165209c23fe92c94131dbb15ddff3ac79687039102e9cb6f89f765958","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","3","14.049","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ea429714b0f0f95031178afd8eaa3fa79fedb4f85200d5db526c01311ed9c868","0-a663da2bcaaae340ca80e068390f8563e742465afb7b7a5e0fe744ef8217263b","0-f8616dd3bc1d6775441a7104733401620bd5acfdb5e960f52048b1fd3b476a56","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","5.016","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-1cfb5bf37862c545a406d35d163d85c1ecc3d862c2f8b16036bf468e4b5682db","0-7c73aaf0bb02184d005a53398a2a726f05cd77b1066cd8a1a8767352a820cf53","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","4","47.496","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-ba68b4acc5f336aa88c76854841bbaf299bf66f9667161fcd13dd10bba419554","0-5a9ed78f2a93840e855f0476e13e680cc6aabc6fbd81c29acf27b44db28c7d23","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","5.152","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","48cac64a95c0fbfd27f250127738ee59a2dd85af9fcef2f8c49ffdd0746049fb","0-717b70ff23c0fe9021374d6da10fed59f97d6b2fe4b76954b7774aaac856bb92","0-9bbce98842e6a582b1ccb970eafbb93067640447dffeec0232bd390dd5228d53","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","1","13.368","2","26.059","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","286b7cf9e90b6bd7776acc6386ba0f6c652f48fdfdcdd3d2e23e9a1113ddec6c","0-522033ba4afab4eb52b7d5d88b6df39b34e50d49e73a3b7ec523c8c23ac408f7","0-3d3008016109fdf41fe3a15e5a797ee02070087bef7e6cff9c1a14431146e588","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","3","0.081","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ad6561f583b220d2abb8c85dde1f5ac4e9cffe72add3a37c0d5254ae703a554b","0-ef3d82ea4bce9f05fef6fc3f63c54258825d960799d92f8323412faf8e3266f9","0-e318b2895fa376f58163b7737f597348c3fd87b7fb831bb2e44335ea20b52948","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","2","0.054","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ad6561f583b220d2abb8c85dde1f5ac4e9cffe72add3a37c0d5254ae703a554b","1-99c3f17391c0fec1c2a50b7711dc57f569e2a4a6d83ab42634d4ce412a6261e5","0-e318b2895fa376f58163b7737f597348c3fd87b7fb831bb2e44335ea20b52948","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","1","0.027","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ad6561f583b220d2abb8c85dde1f5ac4e9cffe72add3a37c0d5254ae703a554b","2-dc0dd5c502e5d858c65f9d5aa32e1696c001572cfa1d1bc670d5bde8cd1f0e37","0-e318b2895fa376f58163b7737f597348c3fd87b7fb831bb2e44335ea20b52948","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","6","0.398","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c1d19cdb96832605436b46dec26e5b56387c2767f6ec0ddf7eda9a40f54ed560","0-2ede84bbd732e0641fa56108996108b18e706b9891063173e439139f9d41bc24","0-046bb0746638be1926580d0f8e496322c519548b4c16f64ec38e24960d1c0aea","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","5","1.972","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","30d80b3564808d182f1b6c2bc5a836d39862a2ce183dcc8e959c8ebe0c121d76","0-89803bb3db5d43122261b89a7674cbc45d5f69fc299344260f0d9031d205d300","0-00e10ee03b55272453a0616f296e188e4b59b9809fb005185051b41de8cc852d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","0.989","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","30d80b3564808d182f1b6c2bc5a836d39862a2ce183dcc8e959c8ebe0c121d76","0-22a186f2584e3c90a99c995ed24803bce3302d68e48f20ad9c89dc36878d3a32","0-601c4627824dd5027caeaeaaa1be22d836871b82e4aa3725bf96caa47a7889cf","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","5","3.27","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","10116f6b4f0fdbcb81d8df5cf94134ab7a85832a26474a9bfadc26ffc8526f94","0-b02424a10756b40e3e03fcbbb5eb3af187e4c0e9f4a817f070b0b1065125060c","0-338b357264242d0fae5301858a2002a0e09be5bd2837873b8c60c906dcf0182a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","98","2.561","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a6b1daa62a2995074c25d5c4ae921bdabc91b3a73cd308932f554227cb374135","0-9d5d3f218780143a879c69c10426d2ed9e30b8db90eee0e20b8882966c163832","0-b5cdf273cb93dfed42ef2cfd477f55fb5790696f95c5de88ab9b276765993a4d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","22","15.963","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-734749f52d510e74312f46e49c3fcbe6c80d1fef2801c5bd6b2fefbc63eae97e","0-767763398a45c78666e4bb81f47ee301c69812f91215bae33317640634be7f1d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","6","2.354","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","0-bb882200e31b5a5857f469663685463ca6ed019c1bb5854f06bde9afc2f6f3fa","0-8efa91a2cc0661a74cd0b4ef299ba308e0c87993048d1e9206b042508ace617e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","10","3.92","2","0.77","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","534fe9dda4a9df4863ef50dfa98669402e89fd306e571839ae1500652455a12a","1-1d14192e45145f3f00a2fd048d2589b553406ef0faf9b9abf84e48c1710d05b8","0-8efa91a2cc0661a74cd0b4ef299ba308e0c87993048d1e9206b042508ace617e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1009","27.83","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-cdd0469f1d064647615bb0a1d16803da5058b4422edaa35ec8a4a6fbc3fb973a","0-e23d2875612585004f15c022ce7578e91162d5e3a4bbb02adb2e288ffafd5f25","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","25","0.601","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","1-b3945108f6ab3b81f933496338fae9403e188d79cc32441f00416c0ba61e4084","0-e23d2875612585004f15c022ce7578e91162d5e3a4bbb02adb2e288ffafd5f25","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","848","3.026","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-5d02d5564dbbd470c525e0e80f23d372ab9a23b7e775fcf159498260a82e1cf3","0-deb9b97778328eeaa666e454af7a18decc3177ab64925ec7f0bc805fb5a3bfc9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","94","0.098","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","1-e85bb435cbfcdf5fa4c2a4bf8bdf14d7c43870e43cf05469db7483bb092fde48","0-deb9b97778328eeaa666e454af7a18decc3177ab64925ec7f0bc805fb5a3bfc9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","4","3.778","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-e8cb47d571d90a6fe5847b7b3b0f78a7c1cb2f096a4f3185a6c45b6921c42b8b","0-635be8851f6c62fb5866dddafd3724b5cfdbb1a378281bff50b12980cbeb8d3b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","10","3.566","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fadb07c6826a0adfa8a8c503c403c634bd867ece364476e306cb767b4d2a0f2b","0-532dc1507ec46623593c6e0cfe7c87e6fde43e3cf6f78d50666c15394168af8a","0-ec8910d68122c3c4f8d345bb47019d28f6557d4f02896b6df7b4e3b88c575bd7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","16","3.764","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2993201aa1d096693237da36c65e028633f6ee77f9ec0d9c83537449ebbbe505","0-9664498b625acd1a26d99fecc3dbb04c706fef8dc54ec504a7c0b0d62b3775cf","0-b920e47a5183e80b1992a3de52272da9088ba0924cb38cb84fd32e5a5fb4eec5","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","23","0.012","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","9ba990d882f9b6d012af44c15d79f4d8f297a7e425540a465183307d83cf2e6c","0-b6899724b15f5c6adced2346934e2bec65c7d5963d6368c6949527a349d53084","0-7ae84c12cf50f32541d69081ef756d99ab2f0dc85af0ac8219fee311b48053b8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","23","0.012","2014-BASE_PROCUREMENT-2014-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3897fc65c92fcd07412c1e552c15500c86283d01d4ef1afdc9762356b2e43f04","0-2e805b4892759edb6f985a778c05cea532f37a4c46b21f13fc632c83facdd299","0-31c88d2f741544eb440907d87f559bcea4bd136b15d3614c00828bee7fa90726","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","14","2.044","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6de08e14d3bd91a0fde6b9ba5734e5e549d6d6591a3e8c05a9f7b3ed3981ccdf","0-f26406b9f8c16f3b29006161fd6c3035d77dd480811572cba9161328e915145b","0-efe5b20bb2d0207e6b22454ce7722ee2daf06c9f6bf2a38494829276aef22e30","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","0.075","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6de08e14d3bd91a0fde6b9ba5734e5e549d6d6591a3e8c05a9f7b3ed3981ccdf","0-d0c1afaa71e7b5a16bc59910c4da85b3882f10753f0eb25e8ba2e642fb2f0588","0-2ec1ef0ec834e8f6c0346f6bf19c2051b0dea0b1a473dd98e1ee2664e567306c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","2","0.2","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","ca527d441803425cdcd3d6eca2d46db6fe26b706851560a6cc846e959fd7d091","0-04487242ad75c73de549c1cd14bd6ebb55f160d7ad472f1886824ecc7e61277c","0-9f73e6b4ac17b123bf3aaecf281e2c1d965618f5be95cc38418e6c97fd854a3d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","14","2.044","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1a768d092b331508335fa6c3e0d7eed4ce692eef185cf5361889ebe4ec495a4f","0-878812c10d8a11c9161d77a9a7fad7dfcdb9efedfa80308c828ce81cde723ded","0-e84fd169470fd1d672a301e509c94c996dbf8c6184e01e0a5dbfedc42d236a20","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","0.075","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","1a768d092b331508335fa6c3e0d7eed4ce692eef185cf5361889ebe4ec495a4f","0-81953d05b6d05630b95801afaaec1e640b9b00bb16867a928c8dbc03bdb175fe","0-603aa28fc6c1c89afdecee2f592c1a708ecc8427a9b51da4c0d22c43299be454","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","2","0.2","2014-BASE_PROCUREMENT-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","0866911c0c637e2044d6f0e9999805d0bf6b6285e4dab52bf977f375ff1c1f40","0-b30cc783e07f830b99e0619e8864b0865bbaec4aafff667766d29e66e96fbc3f","0-4cae715d23733114834917bdc41edc5ad87f368faa60d215204dc7e0791938d9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","1.781","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","3d6fb4b31dee4b7948ca54ec0386001e4e57eff244e293544f95725b59f446e7","0-4266fed599aa7f387d848d741a00eb08b89cf98de51045ed2b2b6512a192a91b","0-9e725cdcc1d9f8a8ba50bd1e147bd71669d31a54d36f4099d274ca878393d0a5","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","0.913","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","3d6fb4b31dee4b7948ca54ec0386001e4e57eff244e293544f95725b59f446e7","0-9ffdc24cd29cb824c37ebd2620819128f8dd19454d835ebf19a580047d36e3a7","0-3c0e4c24fe8b37fe2bd1e9b7a66b19e9b7c6ceb9785757503b65faa1fd24062c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","12.6","0","0.000","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","d8e277922191d8a206e1393053ba024d93630f46b59bbdb1d002192804264fd8","0-1a9ed885a940411e710c4f4fa3b35608c6ceff461fdf46a0baa7154c5e83a61c","0-989cddaa02d3e6d1ff3d7920c2330baf1673c9a738ee4f434c969a826fcf3e9a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","14","0.358","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","109f06a7bb06ab125125785c20926e64de46320f87f97e2e21a9b2aed50175ce","0-24755744ee924c5ff939d74dde2d19ba301bfdf0915b9de999034b51db43d3a1","0-9d32fce6a55fa17c126042208fa82cf710b02167648bf0fecfba5b9c8ac99408","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","12","0.307","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","109f06a7bb06ab125125785c20926e64de46320f87f97e2e21a9b2aed50175ce","1-19384fb6179f648c63a3492a2716c8bcbde8954f9ebf8965f4e2e2bab33df492","0-9d32fce6a55fa17c126042208fa82cf710b02167648bf0fecfba5b9c8ac99408","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","10","0.256","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","109f06a7bb06ab125125785c20926e64de46320f87f97e2e21a9b2aed50175ce","2-cbf0edec12a8c98a933771311399fe6ca0e18565f139d0e469723291215a5b15","0-9d32fce6a55fa17c126042208fa82cf710b02167648bf0fecfba5b9c8ac99408","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
