Name_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","7","2.619","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","fd49480b3f34f7dfc61e0498ff6327e953a83b23db9a63cebb57a0679750f0d7","0-5e02a356b5bedb682c35971109df238f45cee092b18bed1e8ac81dc9aed95283","0-49da1527a71f7f251a6e9a6da23d9d616389f62d1022dd6ca39080f515349ef5","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","26","2.421","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","5b8c341aa09841abaf98be607d8e094c78c63cf862e4ff920de38179d6b5587b","0-83e569baeef6ff212ab9e2be982dc920a97c7e8db3058ede5c04c5b50d737651","0-cba25d816043a53b0d7ec5dc4afaecad428464f566cfb4f050f5f62b2919aa66","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","7","4.5","7","4.5","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","408c492aad2565e84f421b56bf4cdbe4a07281d66b4d11001af37b8fea281e12","0-e5d20d454b341bd2e487127a7c55628b907dc63f038386c50f20d6a8ac239b42","0-1b0eefbc78dfdc89e650e4f9f594795fd3df86c209dcfd19fd0539f1b51b8dcc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","86","2.055","","","","","21","0.545","21","0.545","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","5c7234855bfa8ab5a338693e859871f6cc1446192142d73797c7b4e0d1a8396b","0-00f6a9950240928329683c0d2c8fae02ecc5912ebca852e4f5adf3aa761c06c7","0-53666a087c7042c23319db0e01881b72f5a728be681e4d78d1d94fb1fa497602","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","18","11.815","4","2.673","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6c1d9c7a43cec325d7930222a9fe190a888c5a364802fa615061c4558ddfae60","0-43c92ad63d9e1338cba2acab586b4052a150c85158c9004deb6b929eef4db0fa","0-e9a78bde74f32c3b46d4f24456e7a8962c1aa4b009c413c1ee612475ba0b50c9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","6","2.975","1","0.385","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6c1d9c7a43cec325d7930222a9fe190a888c5a364802fa615061c4558ddfae60","0-14a33ae48e67fe3c0bb3711acb85a52e174f33cca9aa3777422a46bbc4e3f82c","0-48e6d44d881f050e44db993c3434eb825d4f0fbddfb87806ecbc6551c8f4906b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","9","3.404","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6c1d9c7a43cec325d7930222a9fe190a888c5a364802fa615061c4558ddfae60","1-8d023ac0821d0bee949f8e8d09b2b2e06ba82d5977c9f9e0413e1f6af2d1fee2","0-48e6d44d881f050e44db993c3434eb825d4f0fbddfb87806ecbc6551c8f4906b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","35","1.855","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6c1d9c7a43cec325d7930222a9fe190a888c5a364802fa615061c4558ddfae60","0-e7ad98072961bd3499b946f5f1a83fed0d46f3131e3545cbb762649b14c19019","0-00c8bf74f3ce37bfb75d9b3fe0ac47b18bb6c630d416553856924c1bef5b40cb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","44","2.279","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6c1d9c7a43cec325d7930222a9fe190a888c5a364802fa615061c4558ddfae60","0-7b053c926b3d557507f216839cc3ea0a9f1024f5f3d331e52a5bb05a8dfb9b15","0-675e88447369ff62a043dcead8b568263d1efb71de2021587eba657ed859b739","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","23","0.253","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6c1d9c7a43cec325d7930222a9fe190a888c5a364802fa615061c4558ddfae60","0-594b8d2b4944a77937980c05418b6847ffad087c1bc119d8e365b4514d7655c8","0-23c961d7284e2d61073cb395f8f4c594840f0f719d321e8b52ff0111866a0c4c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","1202","44.504","1202","44.504","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-e414049f063dee9bfb1b5c47873d6507d506ced10945f3c3d5fe90bb08eb0ad3","0-3e68861279270e77ac7e6ea1f994ac0fbb6df40b77ed6e409381dfb1d6269a3e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","211","6.905","211","6.905","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","1-6cb02769c795821d98aef9668dc4e122e0fc147dd6e40ec5d4df23724fabca81","0-3e68861279270e77ac7e6ea1f994ac0fbb6df40b77ed6e409381dfb1d6269a3e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","994","0.924","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-d30be0d8f061983926f404df60c1b04470b82f6e5dbb5e847fcbb1dbe2e877e0","0-a5b46e3652d1affa0122be39a90ef34f93ae06417192e8ae9e5d52456d9cb98f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","110","0.102","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","1-f2a57c08da2034b15d985100f0b65cd7e8376006d13722922b476f2178987c8a","0-a5b46e3652d1affa0122be39a90ef34f93ae06417192e8ae9e5d52456d9cb98f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","16","24.09","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-419a0fa8d1d1751b72e19ee9c3960d0f46bc7e6c7ace20238ec51ca9fd6ca3b9","0-276119e9c6a8172f3258eac47f20a698befee94483f68ca1cb45abbf14e025a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","7","9.41","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","1-722fc937b9f11fdb02ee39fe00d7e0b6f51c07498e74d1ffbb0ec8012fade0be","0-276119e9c6a8172f3258eac47f20a698befee94483f68ca1cb45abbf14e025a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","12","9.72","2","0.713","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-2256823d49edbd3bf47417a41b7d8f4ead5b9cb582bb671ecb71ebaf57e431cb","0-a189d67c38b877c0925bdbb07cb327e1929f45b102919467ce39ebe1145c8c6c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","11","2.129","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","1f4dc8bad0928649f2cf60ad3d100a1abfcc28f946cdda80b6dbffce8053e417","0-a73f05e688f5e2f095752462c7353fcc3ef06466cb676dfe91bbef9015d9577f","0-f76e6408c655dfd8722e2f19ebb136e550e1f7eff49efc6eb850d16c22bba15b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","2","1.9","2","1.9","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","c8f31e33d85c2ae7b9ea6f5b7434c9ce9975a166d18248001748d2083cabb5e1","0-cd651d4ba78be468e27cddc60648663c0f715d95d5e78ee3b7bd6522f483e8b2","0-52990a862227bec45e5ddd186f0d49a6c5bf5c977842f5a68e4ab5e98fbb39f0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","2","1.9","2","1.9","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-9853312d68ddf02afefbcd60044f46cf098dd2eadd8a503c44eaf7d4cce7197e","0-c4b845eb2e3704f951fb386fd9c6479d0e9ea0a21fc0655e719019c16131ce22","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","2","1.9","2","1.9","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-79aa75879b951521edcad6e9a37aada38dcabd576d8c821b46e4e370f9ee0034","0-b90d823fe34aa724de18d0348f5aedb7fd545b2171a5ae5d8c8390897fa1d8dc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","8","13.002","2","3.628","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-f36ff3dcd387ae10925ec907cf13fdb65d1d0a160ce969baddf30ba8990cb359","0-f90760006a499456c2133d95e731d58f26d4fe6ab4fc34364eb7123d623b685b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","8","7.511","2","1.876","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-94665b65736237a76d678a69f6fe4ee3f3738e280191c93ce2160cedd1a5275f","0-2886c6e5791b398a5fe3736d745f0d700a0944eb0507e8619d10c83c3cc74289","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","8","18.606","2","4.888","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-301ccf43c810e5e148ba20a6be818910e5126b0f4686055b6fbae9215aeb9f74","0-9214e38add56770b5b6134fb19e6ec1681f40318cc4368105b064e5d222c3924","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","11","230.737","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f6d35d337df00a38d4e6bc727f80bd909959017ccb936fd9d7d7a292ebde4ab3","0-c85e14bdc0f1029ee81015b7d7689e155b101938110f6c8c1aeb4b7f13c7f84f","0-99b9397fde2ded425b580be9e1abdaf11ab490a5bf4679fa2a27e921c809b85e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","14","1.853","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-f3c4effcf3c0c5230d7447ec51ce30a59030b6380c08c6ffaec24636194a549c","0-a71f7460690d2fff8a1901f310c6922a36327968fccf7353cebb15bbd70c4610","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","15","1.985","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","1-f1db72296e9f4dab889b307b8c7ea6614974ff9838642be07ff50cae4fe12dca","0-a71f7460690d2fff8a1901f310c6922a36327968fccf7353cebb15bbd70c4610","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","33","1.966","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-371969273efa9ffe4f75117fda6001d05e7e37988982379623cf9b2c8e9c8621","0-1c7c47e3670c0d2d5f0531fd6e1938469bfaad7d9fa7162278f3229a30c62b0e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","5.53","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-61f7086e2002ac470369a662d6ecb070c1916b18f319f05075488f28343e8cc5","0-2674113c7c5c351d77eab6d5ddf683236b5d38054e7d1e3b71521dac460c0164","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","2","15.708","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-771873f2eb908128a217374e9568608ab45862b827f2d922d6d8d148332181e7","0-2ab6f818c0278597f984cd5a8bfb7174a2aae6d514e54d4133166bc01eaa9a8c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","2","2","2","2","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b3631c44776cddc3f478576af0cca71ac43659524652a9bce9d9c11bbf7570d3","0-d66de7a565b1474d6ab0736a7d466d5e5995f1f3568a72609538e3e4adfd61c5","0-e7431f869474bf060b91dd27e1daec289d17836585549306dcd5e3168dd68fc0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","12","0.447","6","0.225","","","3","0.155","3","0.155","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-edb14d2a980b2aa7aca8c52f2291253762cd0e7a94c2e19e26645d1e84d19389","0-228f243a945601dc2751e803d3f3c4183c86bf48acb89c20f94842f852d9d59c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","4","0.149","1","0.037","","","1","0.052","1","0.052","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","1-b6df0d3ec96cb309fc73b52d9d909c87dfab0c7aea3be1d846ea24c8cb4f43f6","0-228f243a945601dc2751e803d3f3c4183c86bf48acb89c20f94842f852d9d59c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","3","4.167","7","7.205","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-44380e68cca96e72cea93f6e9be06153e1feb75b3045036d0d454ede7f6b1582","0-e89f6dca409bd6a28198d4057692079b07abe508cb84626e979aa0f5c6a7ef8e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","6","0.38","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-f8caee87d039c353651cacae65422b59bcbbecaea23d5b10b1e7ced22812226a","0-e20477b20e97c6426922c24b9237af04bca43bfa6ba7ce466abfaf17684a9ed8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","12","2.351","23","1.759","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-9c680b26ab72cb66087dea74dee3f176f51e458e47c9d77ad86135a05ecee155","0-bd69c8ac85302c2868b2f77c69f9598803f32284acc3306c37e52a28131ec65c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
