FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,RevisionsAvailableDate_val,FundingVehicle_val,@PARENTROWID,@PARENT
"2018","","WPAFB, OH","2017-12","2019-09","3","10.000","true","2012-10","SS","FPIF","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","3a9accd390ed2b4c0db815f8762265e56f4da2f42dfd3f6bf46e7026cfaa4062","2-bdb884a3a4c0eb825765788ffbfb2f2f2f48c9aab354e585a2c2320d6841242e","","","0-2cd0b72bb9c63db7136bf41f758981a7dc3990a2c817685af2326213d023d5a2","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","Eglin AFB","2018-01","2018-09","250","0.045","false","","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AMMUNITION-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","4e556b87336aa79100d4803e900d244a7156d4dd8d8f6b26cd3ec27f992e16fb","0-7aa941619994b484c49d7a80211b956284ddc3c95a1bdc5b28671d604a64ec34","2017-12","TBD","0-a3538e6eae7f896514133a3c15b75c419ed77ba557338a9aa01513d45886833e","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","Eglin AFB","2018-01","2018-09","250","0.045","false","","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AMMUNITION-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","63cece1a674f1f0912ca47ccc55131b5fec02f521a4eb768eb56d7c1d9e6ec09","0-4ab9e35f06174bb1d81800e447a8316b3cc9987cdd5eedb9dbf526e3a10bdc23","2017-12","TBD","0-53e3b1a5ae833c7cf7ecd94fb74848b5b02828a7e965b0ae4a9e1e724d587b68","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-07","2019-01","46","6.859","true","2016-01","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","1fdbf569c608ae7a271625dc5ff3eaab7c35ea12b5100be5b6db75ab533692b6","0-865b220e675daa65e667b7fd4d62250f429ca4db1038fa32a6c61e1068d95946","","","0-3b9933031217d9da09475a2cab3b5f0eadb6918294791d69a52e3df076c3e79e","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-06","2020-01","48","7.812","true","2017-01","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","1fdbf569c608ae7a271625dc5ff3eaab7c35ea12b5100be5b6db75ab533692b6","1-5c0a8ae1863b94fde53c495c5da6ca14c9ae45b5f999c41706cbc97adb41e36f","","","0-3b9933031217d9da09475a2cab3b5f0eadb6918294791d69a52e3df076c3e79e","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2019","","NAVAIR","2019-03","2021-01","48","7.020","true","2018-01","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","1fdbf569c608ae7a271625dc5ff3eaab7c35ea12b5100be5b6db75ab533692b6","2-ff62d697b00357684c9c0fab0e6ddf3725d7581d8c4c36c45f6caa2ceb250e00","","","0-3b9933031217d9da09475a2cab3b5f0eadb6918294791d69a52e3df076c3e79e","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","WPAFB, OH","2016-12","2019-04","5","10.000","true","2012-10","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","48d362fea8109f02805de255b38f14c8d3354fa434f24d725ad243831a52ca04","0-116ef8e11773baa634a7d038cdfc871d67c05dc94c7de5c946f3130b519a3899","","","0-b0ce5975b25ddf025d205291041577e84a0c3739e8f7684c1da571b4867fb061","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","WPAFB, OH","2017-12","2019-10","6","5.000","true","2012-10","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","48d362fea8109f02805de255b38f14c8d3354fa434f24d725ad243831a52ca04","1-96ab896dd9490685ab5e043b71d2ba2b9dc664085667c7fc8029e9f9e1edc384","","","0-b0ce5975b25ddf025d205291041577e84a0c3739e8f7684c1da571b4867fb061","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2019","","WPAFB, OH","2018-12","2021-10","13","10.000","true","2018-03","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","48d362fea8109f02805de255b38f14c8d3354fa434f24d725ad243831a52ca04","2-244e2d0fbf1ea2abe921e330f04e54c82b71fcd3a0c9965c2d65b7c9379e70e0","","","0-b0ce5975b25ddf025d205291041577e84a0c3739e8f7684c1da571b4867fb061","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","NAVAIR","2017-07","2019-01","46","6.859","true","2016-01","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","a6302168237242179e7ebb7f4e7e0c6ef197c9aa214ebf4208a31df54f491c95","0-cda653281ec1f748484524070f77cf92902822837b4e4ef1a3d671cbb2e01985","","","0-a4ddf1179b4c295e1fe9be9ca9d75499eb669060784ebe4601d604b673853592","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","NAVAIR","2018-06","2020-01","48","7.812","true","2017-01","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","a6302168237242179e7ebb7f4e7e0c6ef197c9aa214ebf4208a31df54f491c95","1-6b637502992b814fe1d346f02770f0c76adf0abb75752b1df1cf9164b9c5c10d","","","0-a4ddf1179b4c295e1fe9be9ca9d75499eb669060784ebe4601d604b673853592","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2019","","NAVAIR","2019-03","2021-01","48","7.020","true","2018-01","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","a6302168237242179e7ebb7f4e7e0c6ef197c9aa214ebf4208a31df54f491c95","2-35860023761af55e7f781bd600406808f3c8a94e47dc2ea4b8707c95b96757ce","","","0-a4ddf1179b4c295e1fe9be9ca9d75499eb669060784ebe4601d604b673853592","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2017","","WPAFB, OH","2016-12","2019-04","5","10.000","true","2012-10","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","25050f3609f71c4e582f0bda0141fc2b15087f0de79e5b8d4a91232f00b6bcb3","0-e55cfa03d95d93ef753db2b1323a115937b350825e054e41ec3944e2bd4bdf53","","","0-780e3c2697cc11929860bd8524f209549d6a3097cbe59b18596504f18018b022","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","WPAFB, OH","2017-12","2019-10","6","5.000","true","2012-10","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","25050f3609f71c4e582f0bda0141fc2b15087f0de79e5b8d4a91232f00b6bcb3","1-21ab26093d125639dd58f750143c08eecb6bce3efbe92cef591d6e162559128f","","","0-780e3c2697cc11929860bd8524f209549d6a3097cbe59b18596504f18018b022","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2019","","WPAFB, OH","2018-12","2021-10","13","10.000","true","2018-03","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","25050f3609f71c4e582f0bda0141fc2b15087f0de79e5b8d4a91232f00b6bcb3","2-9bd636f2b773124a2a077a46d36ae3f828aa4eb8657ae7c4179e95155b81d1b7","","","0-780e3c2697cc11929860bd8524f209549d6a3097cbe59b18596504f18018b022","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","Eglin AFB","2018-02","2018-09","250","0.045","false","2017-10","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AMMUNITION-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","febe812ff6da49c74047d6ca8ec01f4aa83c73b56f8c312dc3f34dd1983e8647","0-14ee16f40420e64dd4024407ccecf5568f37bad9b4838b1c93a6054667c85441","2018-01","","0-45feb8bc69163176d8730d6186983a13e54ec99e3192c6c0eb8257ee18dbfbc5","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2019","","Eglin AFB","2019-06","2019-08","250","0.211","false","2017-12","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AMMUNITION-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","febe812ff6da49c74047d6ca8ec01f4aa83c73b56f8c312dc3f34dd1983e8647","1-ea5d0dd41ec3af9e6095f6603ebc93ad285f57fbce20f97b8fa91a8d1ddd3dd4","2018-10","","0-45feb8bc69163176d8730d6186983a13e54ec99e3192c6c0eb8257ee18dbfbc5","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2018","","Eglin AFB","2018-02","2018-09","250","0.045","false","2017-10","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AMMUNITION-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","c48d29353e3e6e5cf9c29adfc0105bdb804a21b25e74ec61fd9d65a6eb451eb5","0-9f86591cb651be6b16d09cb91abbfc85a8960921d643fb86158ae2f504a8710f","2018-01","","0-3c4547dfad004f2455d9df41ac03864971d7c14dea23a7046c63a8e3642dadc0","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2019","","Eglin AFB","2019-06","2019-08","250","0.211","false","2017-12","SS","FPIF","2019-BASE_PROCUREMENT-2019-AIRFORCE_AMMUNITION-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","c48d29353e3e6e5cf9c29adfc0105bdb804a21b25e74ec61fd9d65a6eb451eb5","1-e642b56b0b4d8111fb09e78bb1a0747818e20009465a501abcfce37db592c9a7","2018-10","","0-3c4547dfad004f2455d9df41ac03864971d7c14dea23a7046c63a8e3642dadc0","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","NAVAIR","2020-03","2022-01","48","6.832","true","2019-01","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","7617dbcc15ca36437e9b9096aaa833b46488c1a0960e4fce9963bdc0327c2cd5","0-ea41e28be65b8cd84ef50dd15e29eefea979164663bc88ffdd09ea9ddf00dcbd","","","0-04f5dc1c8985eae4e6d7a1cb6bd2044a9d464e0f4603b103469e9e09fa0b3c92","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","NAVAIR","2020-03","2022-01","","","true","2019-01","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","7617dbcc15ca36437e9b9096aaa833b46488c1a0960e4fce9963bdc0327c2cd5","0-b0176aa170a123f3a79514a4d2a302d309804b1211309101af29016be5ed2614","","","0-82e5f33d3d5d1e597cfb09ab414c6ece68e32664f7cd48f24f3e95fed8869452","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","NAVAIR","2020-03","2022-01","","","true","2019-01","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","7617dbcc15ca36437e9b9096aaa833b46488c1a0960e4fce9963bdc0327c2cd5","0-96cc098368b95d058cdcd1214a04f6a2936c778fa273275b7b806803cce23591","","","0-0d444d8c9eb8691fe8d16e6cab6320720234dd071750dbc0bd33c30e832f1088","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","NAVAIR","2020-03","2022-01","","","true","2019-01","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","7617dbcc15ca36437e9b9096aaa833b46488c1a0960e4fce9963bdc0327c2cd5","0-67d33293c1ca559680ce9e8bdc4cdb0155b1f454a046aa239680529336bd2552","","","0-f49300f71f9edca05fceaadc88ad88ca638f634385f23d6208d9d65c869712fe","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","WPAFB, OH","2020-03","2021-11","4","10.000","true","2018-03","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","3a9f3c7050929e925bf578049fe78dd3bcde399b66f1b65c09b7388bb0c772a3","0-22aa260550aac6a3e656e4d8decbb02dff3c067e3f21f8d365550246aff66754","","","0-f2a6c809bf3a16beca82d9d203ec9315faaeacc2daa9c301bb093539cd168c35","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","NAVAIR","2020-03","2022-01","48","6.832","true","2019-01","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.xml","7887936a705e5042434ac2d5eee4d04e3202bfe64d739d33f5053abd069b5037","0-0e1b7754d2d28f5f825f9484c2d9264c4567017139658030fc78a2fba8b5668e","","","0-f271fde7063184005797edfe667a42917fc1dc6924fe5276a5551da49d978b4f","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","NAVAIR","2020-03","2022-01","","","true","2019-01","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.xml","7887936a705e5042434ac2d5eee4d04e3202bfe64d739d33f5053abd069b5037","0-962b98d68908ea42ecc2d75b83e08c7c5f6d9e5babab993a232f91287d9ff81d","","","0-52b45ea2a09db73d4ea2b2f9239f8e5c6259e3609b35adcd28e0c9979c0fde68","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","NAVAIR","2020-03","2022-01","","","true","2019-01","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.xml","7887936a705e5042434ac2d5eee4d04e3202bfe64d739d33f5053abd069b5037","0-0c40b8a9255d3cc5e3b6587913e7c5778de9b5b1830e213cc133f459ebac0fd8","","","0-df8f2b6782cbe59410917cbf0838d98caf82ea932bc7c5e63948a4a1133298a9","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","NAVAIR","2020-03","2022-01","","","true","2019-01","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.xml","7887936a705e5042434ac2d5eee4d04e3202bfe64d739d33f5053abd069b5037","0-2a28de83d7249c291fa6f5c6bbb164bbe511796d382b6ef86eb196c54453fdc7","","","0-3f43a0d7e3a0c3df640941997067ee5b04a464603614dc7edbd78980f931ea04","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
"2020","","WPAFB, OH","2020-03","2021-11","4","10.000","true","2018-03","SS","FPIF","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.xml","fbeb7d92a6f93f3229425ab3e79909b0c2623c52de8fc6dc289624a0a85bf926","0-230f62cacdcf18f461df5c3ae46ced5e98307e6109e1ac94773f61648fb55f1e","","","0-5d0bee419065b8d10a70744bad688a28b1ae3f1b1e74764531cfd8642105c68f","root.record.ItemExhibitList.P5Item.P10AdvanceProcurement.APCostElementCategoryList.CFE.APCostElement.ManufacturerList.Manufacturer"
