Name_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_AllPriorYears_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","162.211","","173.237","171.813","","2.7","","174.513","","174.256","","177.641","","180.887","","184.143","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","95466541712b9828b72c6492852fb60cdeabd00b348da7cb8de7a9aa97fd8e3e","0-fce0daf4ee11ac88b907de1775580fcf123ee47161c27328a7a3019f074f452b","1103-625cda5362ebbfcc15564ee24a7680e577d8ef5b7cb649a5e5c1e927f9955975","root"
"Air Force Active","","112.861","","52.495","47.484","","6","","53.484","","8","","8","","8","","8.144","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","b6e41eb5f50a99ad2d2cf145f03972cc93ae4b3fe7b2ff927841db0b40223081","0-0187694c48f98f097fe57a881839da40632af229fb015a7c43c06eae15d23863","1104-14e9b3439943646a5037be5d0fe53b7d37682fc61c71c787a5818742f2f1a682","root"
"Air National Guard","","14.148","","2.26","1.26","","0.000","","1.26","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","b6e41eb5f50a99ad2d2cf145f03972cc93ae4b3fe7b2ff927841db0b40223081","1-0f36b9636c565814e865c04e43a2e5b3dda3a9b840a3645372aceefffc517d4a","1104-14e9b3439943646a5037be5d0fe53b7d37682fc61c71c787a5818742f2f1a682","root"
"Air Force Reserve","","6.11","","1.787","0.397","","0.000","","0.397","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","b6e41eb5f50a99ad2d2cf145f03972cc93ae4b3fe7b2ff927841db0b40223081","2-3e73457fe46f66551b3b71dd6ac23ffd9c52d1aeceaa2acd971ec67a8291feb5","1104-14e9b3439943646a5037be5d0fe53b7d37682fc61c71c787a5818742f2f1a682","root"
"Air Force Active","","0.000","","164.725","27.197","","78.85","","106.047","","25.791","","25.688","","26.115","","26.588","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","5f5d2ae7965267dce85985544711ec147fb5ff1450e604453a370878f94ba52c","0-a2d4017d8ca03cba519a907537fe6f83d9b85f50688e928d0e6aff06fb8c79b5","1105-397a4e6cf0bfc97488c9adff014363abb6fd38bb0331c54f32a73cd5cc271676","root"
"Air National Guard","","","","","","","15.2","","15.2","","","","","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","5f5d2ae7965267dce85985544711ec147fb5ff1450e604453a370878f94ba52c","1-2eb6e01af711b4d2ecb77a0890c678303d31d6d75f24808b638ccd11c8380890","1105-397a4e6cf0bfc97488c9adff014363abb6fd38bb0331c54f32a73cd5cc271676","root"
"Air Force Reserve","","","","3.875","","","","","","","","","","","","","","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","5f5d2ae7965267dce85985544711ec147fb5ff1450e604453a370878f94ba52c","2-ab40f29ad56f4c9d790b47ecf3509974edc072c6f5deb452a3677f0ac347802a","1105-397a4e6cf0bfc97488c9adff014363abb6fd38bb0331c54f32a73cd5cc271676","root"
"Air Force Active","","0.000","","91.277","45.591","","11.3","","56.891","","61.12","","20.233","","43.9","","52.835","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","f84db5e4ac54cbea603ef1226fb014d063bcc00cd675841753029c382eaeb30e","0-e3fd29bd728975f2d85a5edfe551c1d33f5f8139356230a7276bd0e07b8549fe","1106-370e5f238c8dfebe82517f43faead72a66ebe5160e976a02448d25fe6b540b12","root"
"Air Force Active","","185.498","","59.005","31.383","","0.322","","31.705","","25.264","","23.195","","35.145","","49.782","","1169.889","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","0-0daf65fc09d67d51643b873844c8803ea365e7e979ddf210788bd71f6463cf72","1107-d1d3e64d752f8bd16e0256cf3e848db482d85a0c741e33c469e815bd98d41a28","root"
"Air National Guard","","21.225","","9.398","8.26","","0.936","","9.196","","7.143","","4.99","","11.368","","24.58","","237.712","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","1-8e55d4c0f57de75f4aea1b17d3aaa8c97e14d806f6eca9327cafde4501434bda","1107-d1d3e64d752f8bd16e0256cf3e848db482d85a0c741e33c469e815bd98d41a28","root"
"Air Force Reserve","","13.492","","10.85","18.934","","0.36","","19.294","","3.821","","7.278","","15.557","","21.758","","147.722","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","8e2220efe1667a92813cab4603f35c3261cc7dfe2788f5a8709b6fcc71bdf8bd","2-6970f9885dd475c5d47d33f4c8e618148d340094f375989847e1a6d31e534535","1107-d1d3e64d752f8bd16e0256cf3e848db482d85a0c741e33c469e815bd98d41a28","root"
"Air Force Active","","162.211","","173.237","171.813","","2.7","","174.513","","174.256","","177.641","","180.887","","184.143","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","cc628f64438c1e8164b1fbadfad36c02be58640eb545f8c8846f1eac1ff3c3ec","0-f7326212050ece210cecf8394bd0173483504df9b2941fe144c2a07bea3479c6","1108-17905e2f45ac5349d6f8c0016cdb767025ab9f00853919da30fbb84a9c1fdefd","root"
"Air Force Active","","112.861","","52.495","47.484","","6","","53.484","","8","","8","","8","","8.144","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","0486b2170542097e859ccb1eab43467b227915013d48baa497a0dfcec1db5c50","0-b3bedda340473af828fdb29c179d160e72fa4bb6a82e817a780a528f32a437af","1109-d484c7b7a8a6410a9f237cb0b8c35d07e6c969e8efc8ae1ecff39f3e56f5c2d6","root"
"Air National Guard","","14.148","","2.26","1.26","","0.000","","1.26","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","0486b2170542097e859ccb1eab43467b227915013d48baa497a0dfcec1db5c50","1-0f56578466bf1e8a0c6c738fa028783bb8d09c88546ba2631e9e3bdd5402ed13","1109-d484c7b7a8a6410a9f237cb0b8c35d07e6c969e8efc8ae1ecff39f3e56f5c2d6","root"
"Air Force Reserve","","6.11","","1.787","0.397","","0.000","","0.397","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_AIRCRAFT-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","0486b2170542097e859ccb1eab43467b227915013d48baa497a0dfcec1db5c50","2-ba6cdd63e8de4be2f9e88e50fb117f1c1c9948f532c838dc18f02d3b8d8eb196","1109-d484c7b7a8a6410a9f237cb0b8c35d07e6c969e8efc8ae1ecff39f3e56f5c2d6","root"
"Air Force Active","","36.481","","47.592","105.935","","5.695","","111.63","","108.272","","260.219","","239.734","","244.157","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","68644839597eb563316ec1ebe2f313b1fad20e82f27a155f3b28d8dfe140bf36","0-b7e5e71e429e670f22c373f25304c3661983af1429289f7f72671244b452b9aa","1127-98a2fdcbcadcd92e96cdce1eb925c85b65fbb0139c2a3c525ed41e2920fdfef8","root"
"Air National Guard","","0.000","","0.000","0.000","","0.000","","0.000","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","68644839597eb563316ec1ebe2f313b1fad20e82f27a155f3b28d8dfe140bf36","1-5e083cfd718aa8ec169962945cb11177be8390a6487d83261feaabe72c5019da","1127-98a2fdcbcadcd92e96cdce1eb925c85b65fbb0139c2a3c525ed41e2920fdfef8","root"
"Air Force Reserve","","0.000","","0.000","0.000","","0.000","","0.000","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","68644839597eb563316ec1ebe2f313b1fad20e82f27a155f3b28d8dfe140bf36","2-ac8544c8c87a035f8b186514eee96f04c2b20a527fd945549cd42c880049a392","1127-98a2fdcbcadcd92e96cdce1eb925c85b65fbb0139c2a3c525ed41e2920fdfef8","root"
"Air Force Active","","25.354","","59.614","12.139","","60.6","","72.739","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","c4fb1c6a020c3c36a6b02e505f84f90927a7a3fec7f3d8c1d1bce9f45db19268","0-e9495d90dad0c5de0a0a98b9efb3bc2357494a46e59967b36ea9147f96b44e90","1128-77fff107d33eb089b563d10ce721cd86640bb7536f395057c362c3d113399e77","root"
"Air National Guard","","","","","10.229","","0.000","","10.229","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PBAmended_2014.xml","c4fb1c6a020c3c36a6b02e505f84f90927a7a3fec7f3d8c1d1bce9f45db19268","1-125e46ef80deba6392af0cd8c52084fb5445c9a7ac348a39f432d8a6341903a7","1128-77fff107d33eb089b563d10ce721cd86640bb7536f395057c362c3d113399e77","root"
"Air Force Active","","36.481","","47.592","105.935","","5.695","","111.63","","108.272","","260.219","","239.734","","244.157","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","d2b3ec4bdb8eefeda31b699f1fc31ee2f3588075b8f4eb97732a78fb8ff4130b","0-a0bccb89d9661d95440437099f955fd133184c9686e33a0ab811344cdb303dcd","1131-3d480e73069c5cd5244a8d5439db3db118fffef16bd7be3153e54179844da004","root"
"Air National Guard","","0.000","","0.000","0.000","","0.000","","0.000","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","d2b3ec4bdb8eefeda31b699f1fc31ee2f3588075b8f4eb97732a78fb8ff4130b","1-61202140844a4d422e505492b5df12754b2a685461d87b6154bf2e76251bfd0f","1131-3d480e73069c5cd5244a8d5439db3db118fffef16bd7be3153e54179844da004","root"
"Air Force Reserve","","0.000","","0.000","0.000","","0.000","","0.000","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","d2b3ec4bdb8eefeda31b699f1fc31ee2f3588075b8f4eb97732a78fb8ff4130b","2-d03d178af35a74e9c244d3c5fc0b3633a51e6ae7b1269567dbb76251e4697aa8","1131-3d480e73069c5cd5244a8d5439db3db118fffef16bd7be3153e54179844da004","root"
"Air Force Active","","25.354","","59.614","12.139","","60.6","","72.739","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","0a3753ee42692498ba51d9c7a886257743e896c91d54f59b7fac9b3ae34ab21f","0-001864cc5cfe84a2eb959ca65ad596391c7aaf18fe4a5d4b05bcafcd4aa6662e","1132-8eb80098d0dd459ca7b0095105faafa0d4045459303f2cc41f63484c2102eb7a","root"
"Air National Guard","","","","","10.229","","0.000","","10.229","","0.000","","0.000","","0.000","","0.000","","","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-AIRFORCE_OTHER-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2014.xml","0a3753ee42692498ba51d9c7a886257743e896c91d54f59b7fac9b3ae34ab21f","1-3e5cbb5ad681851e8bec0fd673f2fc64c413b7d64cfba6c7b9561dd088854763","1132-8eb80098d0dd459ca7b0095105faafa0d4045459303f2cc41f63484c2102eb7a","root"
"Army Active","2","14.572","2","18.639","19.73","2","","","19.73","2","16.166","1","54.136","2","0.825","","105.552","7","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","babce41924cee563383c95e11dfbbbb4bc15b641fc8cd62f39fc1f41b1476b3d","0-f996459d02b3e237632ac41b31daa7421d94cfa31a04398d03959a18b5faf10d","1134-50ad37935fea61debc468b962e6f4cdbfac744bcd915968092fa482ab937e189","root"
"Army Active","","","","","142.05","4","","","142.05","4","103.78","2","5","","5","","5","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","1aa75687ef7a4cffb445c518d42384a629312bf038b7e6426bbe4481ce2434c5","0-944ab07b4f1e7233e1196ffa5b7124e1021f0d240628abc53060895f7fdc33a2","1135-8c952ed7b00876f839ea761c3bee1a868c77cd97a6e9eb8ab0b3a9be4ebc75ba","root"
"Army Active","","27.575","","16.272","10.262","","","","10.262","","14.311","","17.806","","11.272","","11.362","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","0ae185e7db4d5429bafafaff71038911031edaffadcde7e94fb8396a44813402","0-f73e53af18546f32fb97e2c405647c5ec0f0d8b5e6d71a040dcb147738615860","1141-429b2ec6e6066948a53021f0d8875eb81c5d37563909431146ed26c2ade2b90b","root"
"Army Active","","","","4.294","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","c6e6f87a26727287ce4ae1aa951c83f7fe41131db8b5c018561bbd2bc1d68c07","0-71ae6e0792aef9ea59c15cdb49784cc66be9a1da29dfb35a2421f30546104953","1142-75bba5e3e3d857c7fad99c4862329ee83069df5eebcc843ad659055ec7224669","root"
"Army Active","","331.23","","178.805","53.559","","","","53.559","","325.213","","246.335","","247.267","","264.314","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","83f56e0e9aee1e671df9edefcd5a5710bc1df3587d321f9926a6a220c2c715a7","0-16a7c82cf3b69febbb32b230a147487fde5c0c42af99c00764af33ca12f2f8d7","1143-fbc6632f49b2daedb940863135ce3b5826e48e4bfae64588028447e868b98147","root"
"Army Active","","69.012","","39.135","149.764","","","","149.764","","89.975","","144.811","","280.431","","406.91","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","cdc62972c4c5bdd9fc2cef0e30b7667a7f86632d5ff3278cece27b1ed845d66d","0-ddd1b1be9631f91544fef572f942c59ddeb6170d7b5f9e20337bed7486189fa7","1144-23150667c96b0184c55b54863edda1e3de4b03205e294fbd363e7fa760d27693","root"
"Army Active","","12.107","","10.259","10.112","","","","10.112","","8.825","","9.431","","9.771","","10.392","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","7d3fcb16f9720e3478eef1ae8f1e26c31489c29800fb5ef89a2ba53d7d475e28","0-412345a41bda091841487eae1307fa1f03884275a2c9e45d02bd510d915451b9","1145-cdab1f9e70bd4015c83727a1da87dae81cac08a480cd0eca62cf35f774f4fa72","root"
"Army National Guard","","","","9.571","4.758","","","","4.758","","4.514","","4.739","","4.553","","3.946","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","7d3fcb16f9720e3478eef1ae8f1e26c31489c29800fb5ef89a2ba53d7d475e28","1-a741375d7cd00ab5ad1aaea95a54f842369734788627383fcb797cd53c47e196","1145-cdab1f9e70bd4015c83727a1da87dae81cac08a480cd0eca62cf35f774f4fa72","root"
"Army Reserve","","","","5.012","2.63","","","","2.63","","1.828","","2.442","","3.509","","2.357","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","7d3fcb16f9720e3478eef1ae8f1e26c31489c29800fb5ef89a2ba53d7d475e28","2-62dfafcc8fe0788e03f2e6783745f3b13dcac8312f5b42bb0167d21152ae55a1","1145-cdab1f9e70bd4015c83727a1da87dae81cac08a480cd0eca62cf35f774f4fa72","root"
"Army Active","","21.58","","20.298","31.353","","","","31.353","","20.598","","89.066","","117.494","","149.944","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b6356a8151b76afec2cb8f6642ed535221d013113262503d0ba8917a5a95a672","0-f42e303377416dc42572a70d452e51ccc36c7885a4e05ff5a8fd298c49114b25","1147-645de622daa9b6ad8e9e40ff446902e01057d5481c3532a5b1351b4ebd7597b7","root"
"Army National Guard","","53.165","","53.506","42.742","","","","42.742","","56.616","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b6356a8151b76afec2cb8f6642ed535221d013113262503d0ba8917a5a95a672","1-c7e8b32b2d14096f8a44aeb2b1f2be5560bb4bdb20cce687f8d3592cc7fbc380","1147-645de622daa9b6ad8e9e40ff446902e01057d5481c3532a5b1351b4ebd7597b7","root"
"Army Active","","118.432","","190.789","152.569","","","","152.569","","182.009","","186.239","","185.675","","172.847","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","0f508116e726de88331a5eaebd811117838648e578cbe7934566ff87fbe928cd","0-8207e9a8a35bbbaacfa29f275c900bd31e9724184eee07ebb0701199d8fbe721","1149-d3b38949c77c06d2c4b19b448a006dac23977ed24e23d1d142095312afc27d2b","root"
"Army Active","","117.855","","125.893","92.779","","","","92.779","","166.082","","155.377","","96.003","","110.888","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b2846b56c40a25e1abe450086d3a8234064b32838e5eb6be8fca9264a1a73b7e","0-21a14f037e1bcc1111f22e4ca87110f51314a01b0611e3831d451e87edd982a8","1150-d7f33600e7854f1b02620eb8321ac6ed749cc589b62a986c9e9043541e910857","root"
"Army National Guard","","","56","7.298","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","b2846b56c40a25e1abe450086d3a8234064b32838e5eb6be8fca9264a1a73b7e","1-efdafd85ac0b47e637afebf47fce56ae9a51f174a3e9aa58949cccce4ab08d4b","1150-d7f33600e7854f1b02620eb8321ac6ed749cc589b62a986c9e9043541e910857","root"
"Army Active","","62.009","","81.176","65.613","","","","65.613","","59.01","","61.847","","62.424","","68.344","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","8f8395db6c990dc1c310d0c6cd329e272ae50805e0f62b027f8172115c360f5c","0-4e3828e03c5c98059620096f4083d530c0b7181ed1961903d4dc575cc8ba30cf","1151-e1c440685e418dc0850643f9d9b87e3fae95a497a21ccff7d12e34d8830dfcc9","root"
"Army National Guard","","4.327","","3.391","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","8f8395db6c990dc1c310d0c6cd329e272ae50805e0f62b027f8172115c360f5c","1-39e23b7b844ee0e5d24f7e0d41e929e4a02e11afe8a965a9bd67dc92ec0d82eb","1151-e1c440685e418dc0850643f9d9b87e3fae95a497a21ccff7d12e34d8830dfcc9","root"
"Army Reserve","","2.884","","2.713","","","","","","","","","","","3.369","","3.429","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","8f8395db6c990dc1c310d0c6cd329e272ae50805e0f62b027f8172115c360f5c","2-295c6709ac17795e75dde81123919d74990bf1536adfe2d06ce2e1283cf35d1b","1151-e1c440685e418dc0850643f9d9b87e3fae95a497a21ccff7d12e34d8830dfcc9","root"
"Army Active","","165.139","","","121.902","","","","121.902","","167.186","","141.196","","139.992","","151.1","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","9f1c78d41b099540de49b51d5a8ade27ac8ff5d344f5539b15ae728a832cc70d","0-694f276571cc45999e999a62042dc07b386b74adeb5a43db639fa25e82d8bc78","1152-9586adeac0227a3ac4224cf56feed5e83dd256deec07db023771fe0c26c4e951","root"
"Army Active","","","","","5.7","","","","5.7","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-ARMY_AIRCRAFT-PROCUREMENT_JustificationBook_Army_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2014.xml","abbc2a9bd5c559d403ba7d69b345f7a23676da4dd5824fff62212af6f729bab0","0-db41a352e5f1f4373f73a10a2ac1839f2c80ce79e92211709da8b8db338cc065","1154-3290518a548d6fb569b67420fb53723e5521297fa25b1b78830c179947e56aee","root"
