Name_val,Name_@footnote,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,OverallHistoryPlanningRemarks_val,TotalCost_TotalCost_AllPriorYears_val,TotalCost_TotalCost_PriorYear_val,TotalCost_TotalCost_CurrentYear_val,TotalCost_TotalCost_ToComplete_val,TotalCost_TotalCost_Total_val,TotalCost_TotalCost_BudgetYearOneBase_val,TotalCost_TotalCost_BudgetYearOneBase_@footnote,TotalCost_TotalCost_BudgetYearOne_val,TotalCost_TotalCost_BudgetYearTwo_val,TotalCost_TotalCost_BudgetYearThree_val,TotalCost_TotalCost_BudgetYearFour_val,TotalCost_TotalCost_BudgetYearFive_val,TotalCost_TotalCost_BudgetYearOneOCO_val,TotalCost_TotalCost_Continuing_val,ModificationItemsIndicator_val,@PARENTROWID,@PARENT
"Precision Attack Systems Procurement","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","4b6ec7fe7864c80d823a18127621933f19bcb878a3f5d8a59bbaee3b80f5411b","13-6f78d6e34d2f91168cbfc10d574c9cd23b4f15669c8c86f66fdde0715c3563c3","Advanced Targeting Pods (ATPs) provide long-range target acquisition and expanded weapon delivery envelopes for greater aircraft survivability.  ATPs feature an infrared (IR) sensor, charged coupled device television (CCD-TV), laser designator, eye-safe laser, laser spot tracker, infrared marker, and real-time video data link for connectivity with ground forces.   ATP capabilities, such as high resolution imagery, eye safe laser, high system reliability and smaller deployment footprint provide greater combat effectiveness across several mission areas, including suppression/destruction of enemy air defenses (SEAD/DEAD), precision air interdiction, close air support (CAS), non-traditional intelligence, surveillance and reconnaissance (NT-ISR), reconnaissance, and time-sensitive targeting.  This funding supports the production, qualification and integration of ATPs to include all activities necessary for fielding. It includes, but is not limited to, Advanced Targeting Pod (ATP) procurements, OFP verification/qualification testing and integration efforts, Interim Contractor Logistics (ICS) support, containers, site activations, technical data packages, depot standup and program management support. Laser Infrared Targeting and Navigating (LITENING) and Sniper are ATPs currently used by the active duty, Air National Guard (ANG), and Air Force Reserve Command (AFRC).  Advanced Targeting Pod - Sensor Enhancement (ATP-SE) is the next increment in ATP capability.  Low-Altitude Navigation and Targeting Infrared for Night (LANTIRN) and Pave Penny systems will be phased out as new ATP and ATP-SE systems are acquired.  FY17 OCO funds of $8.4M will be used for procurement modification on the Advanced Targeting Pods to add Eye-Safe Spot Tracker/Laser Spot Search.  Eye-safe Laser Spot Tracker/Laser Spot Search is essential for protection of US ground and coalition forces during the combat identification process.  The capability will prevent  potential eye damage to friendly forces during ID of targets in urban Environments.     _____  Schedules and quantities are adjusted based upon COCOM priorities.","","","67.218","7.464","","","15.749","","24.149","","","","","8.4","","","3819-aa6201b276df0af676871a11e4d79d5e5f07e6ecbc0877523c5a5c0bb990014d","root"
"RQ-4 UAV","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","4b6ec7fe7864c80d823a18127621933f19bcb878a3f5d8a59bbaee3b80f5411b","14-e646d4cf3367ca0f5004d83eb2cd2d239306491c2199f2de38bc23b9e8e77030","This effort is a new start in FY17.  Funds required for Global Hawk RQ-4 depot activation, including the procurement of depot repair equipment, spares, technical data, technical data rights, training, and other activities related to the prioritization and implementation of organic capability.","","","","","","","2.973","","2.973","","","","","","","","3819-aa6201b276df0af676871a11e4d79d5e5f07e6ecbc0877523c5a5c0bb990014d","root"
"Service Support to NATO AEW&C Program","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","4b6ec7fe7864c80d823a18127621933f19bcb878a3f5d8a59bbaee3b80f5411b","15-492fa69008767152503955ecb278a0b14e85cf5695158109ffadc3a0cbd7171d","NATO E-3 aircraft provide air and maritime surveillance and air control for allied forces in the NATO area of operations.  Fiscal Year Defense Plan funding provides the required U.S. contribution for projects defined by the NATO Airborne Early Warning and Control (NAEWC) Board of Directors and approved by the U.S. government.  These projects include but are not limited to the Follow-on Upgrade Program (FUP I) and future modernization projects.  The Follow-on Upgrade program satisfies international airspace mandates for upgraded Communications Navigation Surveillance/Air Traffic Management (CNS/ATM) as well as transponder upgrades for Mode 5 and Enhanced Mode S and includes planning activities for a FUP II effort.  Future efforts include but are not limited to FUP II efforts and other modernization projects.  These future projects will enable the aircraft to maintain interoperability, meet emerging military requirements and sustain the NATO fleet for the future needs of NATO.","","","48.662","59.086","","","49.548","","49.548","","","","","","","","3819-aa6201b276df0af676871a11e4d79d5e5f07e6ecbc0877523c5a5c0bb990014d","root"
"Supply Depot Operations (Non-IF)","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","4b6ec7fe7864c80d823a18127621933f19bcb878a3f5d8a59bbaee3b80f5411b","16-748532f5eb030b7884ad5b56b065cca01671310a5fbd444ef88102ff9fa5f9a6","Supply Depot Operations (Non-IF)","","","0.096","0","","","0","","0","","","","","0","","","3819-aa6201b276df0af676871a11e4d79d5e5f07e6ecbc0877523c5a5c0bb990014d","root"
"Aerial Targets","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","4b6ec7fe7864c80d823a18127621933f19bcb878a3f5d8a59bbaee3b80f5411b","17-fec1c43d150e4c55f988601ea857996ee4cfc1da0036334d4e850c1f0a90d697","Program procures ALQ-167 and/or DLQ-9 electronic attack pods for target drones including support equipment.  Pods simulate threat aircraft electronic countermeasures and jamming capabilities.","","","21.307","7.969","","","19.345","","19.345","","","","","","","","3819-aa6201b276df0af676871a11e4d79d5e5f07e6ecbc0877523c5a5c0bb990014d","root"
"B-2A","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","95cfae757b42d6d031d3ef820792ced3549f41a9928220cede2a216f81bb7b6e","0-78668172f7bac53862e614ee92f55f345ffd445ba7eb65d1ae3f5ed248a9bc07","","","273.904","15.45","10.137","317.295","1480.09","2.016","","2.016","10.848","60.874","291.633","497.933","0","","true","3827-427c5911d0859a8860c10e7c7e5b32f29b8ba74f110fa685006e75f045b405dc","root"
"B-1B","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","123559fe5681cbd564a6d3e4ee9307c50dd295a2e0b54dcee9bdea89feeea291","0-45462ec172b9694e461906eefce3b9ab42a3bc4c74e858b5629a6b66e03e63d7","","","436.487","102.393","8.407","0","639.248","2.118","","2.118","21.123","5.637","14.656","48.427","0","","true","3828-f0784edf6c1713eee2604036d375af1913af96b177e1e384de437e12160860e4","root"
"C-5","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","119b9dad8d2597b8ecba41ad045549b9346710b4bf875c5fb262fca6a16c28a8","0-d7a95322c70dea9c3d6165c75dbe19db5d292c9893735519fa9764476ac2c483","","","1224.971","14.681","2.604","16.999","1404.731","4.378","","4.378","13.458","33.122","36.473","58.045","0","","true","3829-858b5cdc0425bf56446de863aa58f0f189c75512e74d98958eb86d8a33c7a630","root"
"C-5M","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","bdda21e641b822d09eca7c0b829b04492bb2bbf00835f4fa1cbb46ae78f81f73","0-00b01e8e12db06bacca645ed5492ba095917e365dbef6595a486e810941900fe","","","3477.875","317.466","0","0","3795.341","0","","0","0","0","0","0","0","","true","3830-eb36ba23e6961e94ddee2d38a528162137658be949451a13b59fd20314f6bf49","root"
"C-17A","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","3aafb95a46969c62383489162be9ecd78b2cfd9c0047946e326a3fa6acf5da15","0-41bccbfd2fcccfbe584c1ae2b9c464c6e55b626ff3c7c04d4f66df7756a67b52","","","2468.403","44.35","12.263","139.861","2846.471","3.645","","3.645","26.701","52.358","48.558","50.332","0","","true","3831-6d568fea59df35153eb90871e7aef1f618e9932f6ef0eacf29b03700a8a60635","root"
"C-21","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","4e9e92572e5699e33a184969804cdd8fd2acf04097e36642a89465c447c74feb","0-f47771cac86929239acce5c4493a9fa11aa77063b63ecb502c81bb756bfc91e1","","","0.103","0.264","0","0","1.517","0.253","","0.253","0.243","0.214","0.218","0.222","0","","true","3832-ce64a69d0cccda4aabab1cc05c500b77cb25d1bef2c54c8adef4d4f444870a7d","root"
"C-32A","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","414771cedc8dbe2d8ac2afa95e542e49240c98e54d29ae766992c957b496b430","0-4bb1a6988c37fec5d866b402034bd692255f01b02367742ae3f9e08d8ee5fd9d","","","24.705","4.767","3.83","0","51.777","5.812","","5.812","4.86","3.903","1.932","1.968","0","","true","3833-28bbcf8b0387635b0c8626dca363f3beeb8798dfde15c9f3995f3ed45cc2ca38","root"
"C-37A","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","db33d54297be7f1580bcf9389c671aad97c42bff39c9c895c1a598da60943418","0-26c6ebbf80c9c791fce77b232a2c176220cedc334c3fe6cb958a6245b9581dc3","","","54.952","18.457","10.861","0","109.086","5.004","","5.004","10.638","5.775","2.936","0.463","0","","true","3834-5af33a40bd151084b2b2013d3f07010cb2df4b78a65086c41e04d36267e823fd","root"
"GLIDER Mods","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","2548ecf9f3d7caa9bdc51af466845d5ae75b6575eaa54be4f78644a49bf0cfdc","0-f8ac5bfe051d2033de0ddc7b45e3fafb93714b039f307fe64de4be36f2eac624","","","3.064","1.132","0.134","0","5.279","0.394","","0.394","0.136","0.138","0.139","0.142","0","","true","3835-c1d9272217a085efa23df845235bbed2c5c9da05fec494fd0384962b836d7028","root"
"T-6","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","fa834cc1acce8d203967b44bbbfaeefe5c8195fc4e3a8e4fa9121603a4ea448e","0-3d601450c50fe980c28e84eb1aad49df8fe837261968fa5e11c03329d7d7cb75","","","120.084","14.484","2.352","13.707","248.754","2.176","","2.176","38.584","23.476","12.32","21.571","0","","true","3836-e9ab0e727dc0749771a1528e24553495acb0f8f5c7a0b32a30f9c56f63a0337a","root"
"T-1","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","920e2037a11a452f8f40893cf0bea37956371029b029c236771087ac862a49a4","0-7521a627e1ba98d8cf00067881ce31c5aea8e3318e3f3a83a534b69327f9474e","","","31.26","0.288","0.296","0.6","33.975","0.3","","0.3","0.305","0.31","0.316","0.3","0","","true","3837-11243e731e562984b7b730aac42c0756460b9b712388c35a691262cbff1720dd","root"
"T-38","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","a6a94557ead10aeb406107b362b64e261bc94d3c1f2cc1c30a78ce443f36b18f","0-15e63b3c392a62ce06f4e3f083213669b4db35ffdcead33ceab52da1477d1745","","","164.661","0.769","0.011","0","165.496","0.011","","0.011","0.011","0.011","0.011","0.011","0","","true","3838-f92c26b33f47a28d43cea9937e293d71e2131682cb3b69e162846b49b2ec2dd2","root"
"B-52","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","c5838c74b8e7587b9c1c6645848ece2ae5d2acabc5da21ebb1fb7fd041b247a6","0-2440ecccc6098bd4c10cc29fe20eb9dc7c2fff1ca8c6efcc893f7d3aecf82394","","","14.486","40.127","20.768","0","310.727","9.952","","9.952","37.579","51.446","67.382","68.987","0","","true","3839-378122ee5d35d8f66837ad85a7558249c953d4022967fa5a8b1f289f5604d493","root"
"KC-10A (ATCA)","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","d4914f2db5f81504bdc7c2580d8442a72bd8d05e92c6fcb95731e7254f13ceef","0-a080b974b48554ff3c01dffa25991ecebce7d0e6ad233cb305fc36050bcf493a","","","181.684","77.513","5.611","0","285.772","4.57","","4.57","3.502","4.704","4.784","3.404","0","","true","3841-6ee68686911f1a09562e804c38a5eabb36ae1900075d78e20c892f5e4dfd07ba","root"
"C-12","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","e202fefa1907770e70a0cea134a72ab5ff9fbea4715123ee574812bd49e50f36","0-7122b8f56c428731ed47d312f0871d91809781abda3c7d62ccd5ea54a3a6c057","","","0.876","1.96","1.98","0","15.181","1.995","","1.995","2.037","2.074","2.11","2.149","0","","true","3842-71fd82e5818578b79fdfbdffa77aef7e72b3f0a6655bb4cdc897802aee431e96","root"
"VC-25A Mod","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","2e4d174c0feb9036ad6f43a0419ac7aebc561976eacc7677302f088bd7096bbb","0-ff07ac8170abe00e0258fd52ddcc1250850ce379c5a741a22173b759f14d8b8c","","","0.263","1.072","28.231","0","60.604","0.336","","0.336","27.723","0.993","0.993","0.993","0","","true","3843-e0a971f65fb0ac738d50bd96a4d2285654e061a570e3863ae5af75f31bf00f33","root"
"C-40","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","3a0f3e3ab40d4cfa4daef74c25f0c4f3fe4cdcde36ae162417d3f5198fb9650e","0-33cf084d0e57867dfbe501415b56176b33a494357b3cecba3e51d8c79066d1c1","","","6.119","3.292","3.271","0","27.617","3.084","","3.084","11.077","0.253","0.258","0.263","0","","true","3844-f5dbaff157ce3ca3f74380ce8a883227d5be1c6ea4de586b7bbad158e5e83101","root"
"C-130","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","f6a67e0a2c33105f973e4141589960ba74dc3c7e30ac7cd54bb4eb113b9985c2","0-4c120fcd9b3466df983966874dd3f7c9be80ba63aed10e1f0d3cbac9ec7eb689","","","1991.544","145.619","136.162","1399.898","4098.743","4.028","","4.028","61.307","56.801","121.757","181.627","0","","true","3845-2392c8a0e93aac9c8a371a748b64f280b6a3d0b83f17ef7846ab36789da8cbc5","root"
"C-130J Mods","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","edd1fa7666690419697da30d82cde720a297248de78fad410b1054d9bf502269","0-5266d80171536645a9f4375bd17c16e516d9c37cb11be0cd302e0855110bd7de","","","215.962","0.581","0.497","0","229.186","4.9","","4.9","5.2","1.046","0.5","0.5","0","","true","3846-f0c90d20f39074e3b9769d7f917ba1e72a11f6e74e0ed5ace3bdba7416505532","root"
"C-135","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","e198d0ab8ce32a1c8566f7edac449a55c217a61ca558f6e6b3b6702cbd9871ac","0-ba079c0025dc3b4c820650d3a5737310902f4f6f6082e703d8d42309aad442cc","","","1249.69","2.223","1.777","0.075","1271.138","2.088","","2.088","6.025","5.22","2.02","2.02","0","","true","3847-322b8dd227db313a9d0b5f3a961f0f6f317efea7e422b11690415b4c8743266c","root"
"Large Aircraft Infrared Countermeasures","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","4fd97ab73ad9861dfe74a438cec78d71afda9f71b7ee53ba9786e81e9fd8fd33","0-b5b4df2b8fa2925a4b206e53855123c1310fd62623669ce3aff9c2248a167cf5","","","116.1","0","0","0","116.1","0","","0","0","0","0","0","0","","true","3850-0a1c05332cb4605425aeee9800837989690767a948e05f09007758a6cd201b81","root"
"E-3","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","5f2d5be14a9167252a810e231b34f8e4d9f256bfebd089ef5cee182e00659b4b","0-5b8a44f886c6bdbe81279ee3cf934aac39fc848704de1c2e831f6058b11a0910","","","891.759","16.491","7.419","0","1089.641","7.424","","7.424","44.273","43.667","40.685","37.923","0","","true","3851-5ead91271bf052691d712803aeb85c1d294dd12b3a1dcdaf1675d6f21baf8cf3","root"
"E-4","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","1b5ce6d239277ea388be298a2974a84adf45d24fcb3aa695519b5e650ef3326c","0-e37cda79de4056c7c863b7fd900372fc78b20f1fc8b1a655f2b2e2ddaceccff8","","","113.481","13.982","15.252","0","161.232","6.727","","6.727","4.53","3.28","1.99","1.99","0","","true","3852-0b9e188bec2dfe8a09d60a787955d5ed44636e27aed5307914f278933717d52b","root"
"Family of Beyond Line-of-Sight Terminals","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","638f9a5e86e9985d8ec16b649cf6db799a44048760ba77dede0d505aac0f84da","0-2a931452be2cad4724f4f25bba1157a817ac0cdb3199458dc4aa9bcd2d2ac0fc","","","0","27.026","43.843","0","115.742","4.673","","4.673","22.216","14.41","1.985","1.589","0","","true","3855-ec3d5c74619c6f91aeb89b731ea006a5732781ff5a9c8c0ee98599ed0cdb9831","root"
"H-1","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","309ec8d2e2e036eb41cac57399e5e389f8a710bc3de32a2866f6886c90e2faf2","0-aae57a89abf5d5b45fb3457f6b3f1f40fc1421af9f3147dc0c0a89b48a7acddd","","","186.87","8.237","6.291","0","222.586","9.007","","9.007","3.725","2.965","2.721","2.77","0","","true","3856-46a29db06e1f160c172e2247a1ef0f0c60146f7bb8791b0dff3aad64d673ed15","root"
"UH-1N Replacement","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","2bd0c6a941b1b173dcc46bd7612fa2d8256a2a3c5cac15d6072ebedd580ca946","0-3fa1501d94df6ea3c245afef4e27a061ac91c5bc9f42a9549b49718bdc7a9734","","","0","0","2.456","0","2.456","0","","0","0","0","0","0","0","","true","3857-c41f05746e6f2dc056a54b255b8231a72d2e38cd375ec1b991d8dbfa7010c635","root"
"H-60","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","c7b78c08a88493f5736413e4c8d2c9d1cae9ef9a53f4865fa32028b73352f229","0-0fb6c0d8eb16d142bc25ec3272713301506300b222d09b39270c2143a67fcb5c","","","320.573","12.777","61.109","4.08","518.353","7.119","","7.119","34.007","32.061","23.07","23.557","0","","true","3858-4dbea58d487bdfe5cd8bfebac50345ae66d9c51abc9851b6b3fabcb4f93dba59","root"
"RQ-4 MODS","","2017-BASE_PROCUREMENT-2017-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2017.xml","1c250b1dbc8141f668d5aea5766d5e2463b3a26e31ab98fd8a64bb68186c8ace","0-5a7c4c244c9dfc609099f21b419b2e5499dd4d4f695656ad0404a8d386011af2","","","394.023","21.354","44.19","684.201","1424.992","10.176","","10.176","20.209","56.382","38.795","155.662","0","","true","3859-b0718404ab149975b6e4af88cb01f2071e1281c6a9f835c7431b43cdc7ae198b","root"
