FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,FundingVehicle_val,OCO_val,@PARENTROWID,@PARENT
"2015","","DTRA","2015-03","2015-05","1.000","0.500","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","1-76ff1dfcfdc285bcdf95aadc43aa2f9f16a5bbbb1e9ebf0ac8ab570a9204b0ac","","","0-7a9c3bd038c1d77e8131df28a796d8feb4cb4958bb8628fff8c2316147e6deef","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-06","2016-07","1.000","1.050","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-93162699416c5a3cdb6490b1145515b2fcb7f472ea27b16bdee47db5cd21b5dd","","","0-65ceaaf0bcf59d69f1148ab3ac965f40a3a534f434c1ca0bd5c9fed573e7f1da","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-07","2015-09","1.000","0.943","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","1-0dd6e389895cef53523342691b98100910923fb6aefb7b18cc2629a411f40988","","","0-65ceaaf0bcf59d69f1148ab3ac965f40a3a534f434c1ca0bd5c9fed573e7f1da","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-07","2017-12","1.000","1.069","false","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-6434061a1242beca30c872d9a4c552d8448b81b0306d6ca1765b776adffbdeb2","","","0-03e09eca0aaf801d98e37872f08a17fd95954acd3e137970c97d7efd53bfefa3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-07","2015-09","1.000","0.327","true","","C","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-e122e52d56e675a2f373fa8f8ce328fb076ed7dff0fe4f6b3f38d6e956730add","","","0-810b58b03ebe55ea0e2f54a3d7e104b479d76a0ff8053480299c83cfc2952e76","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-08","2015-09","1.000","1.793","true","","SS","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-cb586234dc0c7f49dc230325c72b4a07cfe1b2ba64a25f3ac142bac353176120","","","0-f1ebf66b25d28e8dc7dbea69ac7bc108309448e7889731a958a685c9d7290ae9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-08","2015-09","1.000","1.771","true","","C","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-dbed5d8dc86060f049abe53560e87b47df2f1551fffe85000cdd283d5df4fde0","","","0-765881226c72212b81a9bc924479a91aa0321550c30c2c1a2d2546b39f570447","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-07","2015-09","1.000","0.055","true","","C","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-0ef8947e1bf4ae86b961d3c5e027b80746f4813d12595da84e546951da22a5ea","","","0-c40f84d50643017d112f4c0d98a0fe5e322250973b96092221e8705258db533f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-05","2017-07","1.000","1.698","false","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-f97225ad90bab0bb755d679f420a2bbdb801020e148c1fedcde233c47e8f8a4d","Various","","0-4ec948ad3cf19ddcf794fd83d1fb2fe55e49f040dbd1a489df3753f00a8163e3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-08","2016-09","1.000","0.750","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-32b24256631e89e803628d3f6f2486c93520581da10a0355a58b914c1a412346","","","0-7077b1250a9448ceef5f257b291d2f1244033185ae45991d148bbe5b7fa54fb9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","1.041","false","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_DTRA-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Threat_Reduction_Agency_PB_2017.xml","9044500a55e960371d53601ddfcdfca183265a453df2fd04fe29b8b19e4b9cd4","0-92c74fda4e41187a74b651a6f75db73272b51667573f747e92d88c59d5bbc756","","","0-8628d9bcdbccdbabe559f67e58658970c8e222f000ac0828671daa654815e758","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","0.267","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-cffc054c706bc6d5df26121d2f03ec025c251c6f58487857f98d3256857ec560","PO","","0-d7c8948c9b9d1f41e8e08ad7bc4e71269318858ed6b0e2b4f9e3d110b35e3461","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-07","2017-09","1.000","0.674","false","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","1-7f2eb0bca855e5bdfa0caa0d30b3e4a85613404de44bd688177a74f75e3f629d","PO","","0-d7c8948c9b9d1f41e8e08ad7bc4e71269318858ed6b0e2b4f9e3d110b35e3461","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-05","2015-06","1.000","0.261","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","2-6b6c76e29d8a2f7517fab537fcd4c9c813b3503be2320f25a9520ca3163070ee","PO","","0-d7c8948c9b9d1f41e8e08ad7bc4e71269318858ed6b0e2b4f9e3d110b35e3461","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","GD-AIS (Fairfax, VA)","2017-01","2017-08","1.000","2.479","false","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-4e33777cb633b30a5a28df273803347dcb1054da66e2e3eef7ecb1926480eb6a","PO","","0-6397ce6c143ff2acf2e8570bdfae8146b9fcabe9a35dd8798c8a69f13e362e72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","GD-AIS (Fairfax, VA)","2015-05","2015-09","1.000","1.989","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","1-eadc11d0593f7490a08756549f8c9876d7500cc0c7c0c50e5f50b2927ce49e45","PO","","0-6397ce6c143ff2acf2e8570bdfae8146b9fcabe9a35dd8798c8a69f13e362e72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","GD-AIS (Fairfax, VA)","2016-01","2016-09","1.000","1.857","true","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","2-11b8b1642b00e223183801d6a4a80f9a5e15d67d8dee3b0f8348aae64e31e476","PO","","0-6397ce6c143ff2acf2e8570bdfae8146b9fcabe9a35dd8798c8a69f13e362e72","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-07","2017-09","1.000","0.517","false","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-a8cc4665d2e94ebc3b9aded24076b994052407bc9aa7495090a9a3e52b1ec63f","","","0-d84187d2130fcd5e45d29fd7d0e71399be40718ff5f7f3957f6648295c97c1ac","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-04","2016-06","1.000","0.509","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-2e1005901a8e1ec5a08a6d6176137e60a0056d7fdc7f1bb8943c19e4c1dae87d","","","0-e97771774360f44ba79a87604d59509be8e00ffff7a1e0643115469eb3f24cd4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-03","2015-05","1.000","0.500","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","1-64fda330c0b9ce2438c75a8e586dfd95364941ebe40b5edb8cf2b0e8fadf9974","","","0-e97771774360f44ba79a87604d59509be8e00ffff7a1e0643115469eb3f24cd4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-06","2016-07","1.000","1.050","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-2c6ab477c3d5714dc6de7d7fe20d1c396c132be76cb289fe6f28f9f2a5dc1721","","","0-2c042e2818445abc9c825214fdacea4ff5afa4d55d3cd4f01e7810cc36d8c755","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-07","2015-09","1.000","0.943","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","1-4838769fda69b1df276ab64fb67326cfd5be8d8163ed20a463e9f42823a338e0","","","0-2c042e2818445abc9c825214fdacea4ff5afa4d55d3cd4f01e7810cc36d8c755","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-07","2017-12","1.000","1.069","false","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-3c72063a58fcf1dfd0074a13358318e4ed51507458770bac30873e0ef673756d","","","0-01c41edf2280bf2c4746b3201bddadda4f3dbfcfabe14a9ad2ce1cd439f3f6af","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-07","2015-09","1.000","0.327","true","","C","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-d45200215d236b639050be9736a4f0c1aff6f442f7fcea503dc0611bb4ddf53c","","","0-4b797af6761238890318fc8bcb9b67780518005424385f296f920f839e447a2d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-08","2015-09","1.000","1.793","true","","SS","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-61f6f4cfd629151afcc55ca097e448940e7e82a701ac99ce48b96b2b90f68691","","","0-a1ce42f1dfb24cbae4935d7bf5c25e0bfc12f615ea394284e2fc3ceb430a549a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-08","2015-09","1.000","1.771","true","","C","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-e9cf8fb1767252dc648a330a4f3eaa02fa40ec3b850191364af3ecf17956a144","","","0-0c55ea50f79aa7edaa1d0f2419f54a45b870015d114bc9010ee7c38c9d706bb0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","DTRA","2015-07","2015-09","1.000","0.055","true","","C","FP","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-a913e806a279341421b29c9f8f39623982e563e20c7daee2535618ce8ca488e5","","","0-937143d8c0792ae1c929a0fb64b71ec15b2e4f9c90f54cb622509dd7ec23c592","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","DTRA","2017-05","2017-07","1.000","1.698","false","","","","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-c666c14bbba56649aca23106c77075728257c98edfd02318a0763a075ec5b939","Various","","0-a33fe567130997d819fd1bfcdc0b112bd6e2ac367f4bad27eab5acfd6ce02ce7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-08","2016-09","1.000","0.750","true","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-8a8059b1b956f25ee8fbcb61325c481ce2407d3cda6270513f93bfd56ab29d5b","","","0-bdb7eca938958032e48ede537966c33c4696ed0804643aa56f8fcabf69f77888","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DTRA","2016-05","2016-09","1.000","1.041","false","","C","Various","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","7b4411e602a2ea9b5576593adef3b8ee5a780f6c047c7a7d75c2d532621a8d48","0-c60d637a1154ca1416ab7588d7d9c6bc0a629a29969b49179d4a2b87521a45c2","","","0-a28ee6ca7079f074757cf4aa201bd330a0a313b5d86bf7068326bf7136674ca6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","PM DCATS, Fort Belvoir, VA","2018-01","2018-03","1","1978.000","false","","","","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","f7b34579440dd2b907fd39b82463766cee943f60d725c6687761eab96ad31541","0-6d15afcef7af5785420dc34eeefa02409dd52ae51bccfddf8641ce5e83a72d66","Various","","0-8b42e79c657f48ba7a9da43e98ab44bb9e4f03c458894940fcb4c6a0219fb6a2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","PM DCATS, Fort Belvoir, VA","2018-07","2018-09","1","2332","false","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","af07406068006a6368053b13025fb1233c052f12ad35f207f4fc3a1eab242fe3","0-ac40ca023165de97d84aca789cb4666484e1de01e73e85ca063f252acd75606d","MIPR","","0-d3d43db55ffc14889d80933b6a442b31815c86d56c62f7e77a168c3a3f734a30","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","PM DCATS, Fort Belvoir, VA","2018-12","2019-01","1","16100","false","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","af07406068006a6368053b13025fb1233c052f12ad35f207f4fc3a1eab242fe3","1-fed6295cde7b5652381c68b6366d5e08621d749f8e6297fae100c0fa83fda573","TBD","true","0-d3d43db55ffc14889d80933b6a442b31815c86d56c62f7e77a168c3a3f734a30","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","PM DCATS, Fort Belvoir, VA","2019-01","2019-03","1","4565","false","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","af07406068006a6368053b13025fb1233c052f12ad35f207f4fc3a1eab242fe3","0-f73a94f9d5109523a8ce4d6d329ceef076d8f99c33b89088464b4507390a4646","TBD","true","0-82c42a2b2b85e0d59a31fa998b4cace8f45e765a97d7c3e9a557ef1163bc1263","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","PM DCATS, Fort Belvoir, VA","2018-07","2018-09","1","2332","false","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","dab9bf95e851ff66d3ee9eeae243e91c7304d3d051eac55bbb1098e03d26bb21","0-c3cd5244beb91dcbe295259d8912a35d7b84e94173f3172c5d3d3e8ee06eedfc","MIPR","","0-27ea494a8f71dbcbdae3384c66cf2bbdbb1827d9eda3da79c1b2676be2ad17b0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","PM DCATS, Fort Belvoir, VA","2019-07","2019-09","1","16100","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","dab9bf95e851ff66d3ee9eeae243e91c7304d3d051eac55bbb1098e03d26bb21","1-4d2d37955e44875371589520abd89391be1ba8c1966bd8cfe7d6a2bb8a036692","","","0-27ea494a8f71dbcbdae3384c66cf2bbdbb1827d9eda3da79c1b2676be2ad17b0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","PM DCATS, Fort Belvoir, VA","2020-07","2020-09","1","4673","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","dab9bf95e851ff66d3ee9eeae243e91c7304d3d051eac55bbb1098e03d26bb21","2-68b8946f1b2dcdc18d9c5dab7b8d85a4db3331b1c6f11992dbaa41f7a70ff65f","","","0-27ea494a8f71dbcbdae3384c66cf2bbdbb1827d9eda3da79c1b2676be2ad17b0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","PM DCATS, Fort Belvoir, VA","2019-02","2019-03","1","4565","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","dab9bf95e851ff66d3ee9eeae243e91c7304d3d051eac55bbb1098e03d26bb21","0-c113cda19150a3849f2366a4d8df725c0876fe130b59c21104510006ccdb9413","","","0-6ff426002858289cd169b2a8c51378335fdb7d450861bcaff9d207b4196b98cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Logistics.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
