Name_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","1022","0.959","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-0ca9c24d35862df34c6ec07222ec8c680d775b08c4dc16c7fd5f15f7eaf07b9c","0-a5b46e3652d1affa0122be39a90ef34f93ae06417192e8ae9e5d52456d9cb98f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","113","0.107","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","1-c063b03ccc441df33905098e735e80b43dabccf9a0fafacc971d65e8bfc701cd","0-a5b46e3652d1affa0122be39a90ef34f93ae06417192e8ae9e5d52456d9cb98f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","11","3.372","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-3fb6263e34e3df410bce3164a1cb3ad51970209f5b7d4ecd358131983fe78245","0-276119e9c6a8172f3258eac47f20a698befee94483f68ca1cb45abbf14e025a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","4","5.376","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","1-5be1ae0ab0bb653df8159d969ac3aabb3408d5b8257906a4550253a0b67d6810","0-276119e9c6a8172f3258eac47f20a698befee94483f68ca1cb45abbf14e025a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","13","4.636","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","b12d5a01b7ace282920ee4cd1a8a505840616fd0564da6061bde25ce369cffe3","0-b2afdc182a3f7b9f14d0fd6b953bd00f55bfe298be9cb527545efc4b94b59976","0-a189d67c38b877c0925bdbb07cb327e1929f45b102919467ce39ebe1145c8c6c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","13","2.969","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","1f4dc8bad0928649f2cf60ad3d100a1abfcc28f946cdda80b6dbffce8053e417","0-81e1d7749cd5d777808ba9238ec68ab8f2da5105ffe1420b8bbc78155d5a17ab","0-f76e6408c655dfd8722e2f19ebb136e550e1f7eff49efc6eb850d16c22bba15b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","6","5.7","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","c8f31e33d85c2ae7b9ea6f5b7434c9ce9975a166d18248001748d2083cabb5e1","0-1c3cae9f0823986f030c05af21c59f2d92f108beac67f43c8ce7665cd8fc022a","0-52990a862227bec45e5ddd186f0d49a6c5bf5c977842f5a68e4ab5e98fbb39f0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","6","5.7","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2e21f726367d918b2eb5cbfcf3589ef44017d35b4ba706d8541e8cb65c1c9e9b","0-fdf3742fa9f9e07920f92746d06a0f2015a6a421ca3793d1cc5625916ed11545","0-c4b845eb2e3704f951fb386fd9c6479d0e9ea0a21fc0655e719019c16131ce22","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","6","5.7","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-bd74cb2704c3de229a635e9d88580a9678bf7cd6f3a931b02c6298c6a9577c2b","0-b90d823fe34aa724de18d0348f5aedb7fd545b2171a5ae5d8c8390897fa1d8dc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","7","12.697","3","4.201","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-69cb73bd09d4048470aaed243e7a693d9aa7a7f3ced5ccc84a8c3a86fd3509c7","0-f90760006a499456c2133d95e731d58f26d4fe6ab4fc34364eb7123d623b685b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","7","6.565","3","3.216","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-f43ff20b5f9324aa122a807850c2772365a37f296bbe0de865badb5a27c26144","0-2886c6e5791b398a5fe3736d745f0d700a0944eb0507e8619d10c83c3cc74289","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","7","17.107","3","8.384","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-a02f5551bbdf829943d7913722e8c824e2c0483e8cc12e618c0614a45d973634","0-9214e38add56770b5b6134fb19e6ec1681f40318cc4368105b064e5d222c3924","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","7","0.933","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-981a948cb1a814caa439ee2b7fba5087ebf10a745cd74bb63ded88e856f0d452","0-a71f7460690d2fff8a1901f310c6922a36327968fccf7353cebb15bbd70c4610","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","10","1.333","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","1-47ac381ec248147ddee01e71debcff413209284e9d143e8a0cfa582a59b4f995","0-a71f7460690d2fff8a1901f310c6922a36327968fccf7353cebb15bbd70c4610","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","33","2.112","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-565bdcf9559290ef1537def829e864583d01eae10fd85c50097a61eabb107bdd","0-1c7c47e3670c0d2d5f0531fd6e1938469bfaad7d9fa7162278f3229a30c62b0e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","3","10.003","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-bf4ce1a2c0b97370724403b03b5ae2cf3bcf16ecf987d47dfaa93f54dba81c30","0-2674113c7c5c351d77eab6d5ddf683236b5d38054e7d1e3b71521dac460c0164","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","39.035","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-d9b288cb580839075a7d33cb62b099ea31d34765148841a85974d0cb8b637c51","0-2ab6f818c0278597f984cd5a8bfb7174a2aae6d514e54d4133166bc01eaa9a8c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","2","1.85","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b3631c44776cddc3f478576af0cca71ac43659524652a9bce9d9c11bbf7570d3","0-dcda39fdaa3e6612f7d005358a215d1a5e2467b38afd2023feaec5d2f2471ba7","0-e7431f869474bf060b91dd27e1daec289d17836585549306dcd5e3168dd68fc0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","11","0.399","","","6","0.225","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-1dc3cd3dcad909d56ba97bdccbe444ea915ad916f48b46bdc41669d91964dcb1","0-228f243a945601dc2751e803d3f3c4183c86bf48acb89c20f94842f852d9d59c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","3","0.109","","","3","0.112","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","1-e3ae2f1e25840b86d80ea2ee56a2ebd75226db81e1000d7bac3918e19c3df3cf","0-228f243a945601dc2751e803d3f3c4183c86bf48acb89c20f94842f852d9d59c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","10","10.295","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-8b79a09bd392793381ceddfa1de0f7a900333928947f783ade683bf87ed55a0f","0-e89f6dca409bd6a28198d4057692079b07abe508cb84626e979aa0f5c6a7ef8e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","21","0.000","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-b60062fdef1b49b217b70915f933d0f6d451beee30b10546a5af130b4881c3ff","0-bd69c8ac85302c2868b2f77c69f9598803f32284acc3306c37e52a28131ec65c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","3","0.000","","","15","0.72","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","1-908af81b31ebb0d404b0f5f672ff5879e58b19e10341953c128bc6188f5f45a8","0-bd69c8ac85302c2868b2f77c69f9598803f32284acc3306c37e52a28131ec65c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","22","19.13","1","1.097","4","4.194","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ac166f61d44d78d090cbb6caaed9c5ae854678e9ef82a935cdd1729995b72c2c","0-43aa949a905bc8ba0fdfb4fb348f8d46e6eeacbdd1b7af0efa0d56b64cecd084","0-472a30545afa3b0d530eaaa7a111de3961f56523e41c621b62aa0b088512bd18","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","2.7","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7b89c00e8cf81cd9836555448995658ef5597146bf66ed04432566c529454884","0-264605379a3b87dbec6e5d6add76066ccc618b0ab444096cfd7119c0f08724da","0-8aad90bb39a898f8de988799a761c78b9554801174c03ad93c5fafccee6cb65b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","10","5","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2f52dfa3f8bead847744714ccb33095b834dd66a79765aa2444b1c9adcfa263f","0-fab8777632c7455c7a13e78b89abad7cc822fc319ee64b6d365ea1f0a62d2004","0-3a1502e57911b993ef46a44e8159f29cd58f85db78488e6956a66385ade83bfd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","1","0.6","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","823e2fc6b16abde48524ab4da74f6ee8bf4caef002322063f2b53ec4fbe304e8","0-38bc66c755f1d97390b3106be2b4fb85dc8e10405e7e7ab92f2cb6ed77d30b57","0-13a45567666e2cf442f3167504a0e94809a02b6e3768b5e06b3f6712dc64c4a1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","2","1.2","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","823e2fc6b16abde48524ab4da74f6ee8bf4caef002322063f2b53ec4fbe304e8","1-290310ee19b2622d0afbc5df376ea8747275b1b652178bf87e3fa2558471ebb1","0-13a45567666e2cf442f3167504a0e94809a02b6e3768b5e06b3f6712dc64c4a1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","14","0.358","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","0adb94f2acf9d99f5b4bc6417a1d27c0f1d40fe934ae0b6dec35f050909dd167","0-cbe02b227928c72c255e586bf52690952eded688b9fbf31416b7fbeeac51e88b","0-936710a42f2710a010e29667e49815ebbf50ada62ee233d7dfdf80e920897a2a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","16","0.41","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","0adb94f2acf9d99f5b4bc6417a1d27c0f1d40fe934ae0b6dec35f050909dd167","1-3b8a2a213fd34efb674996a862a57226b59219f0d65cae5172d0475aea2efdeb","0-936710a42f2710a010e29667e49815ebbf50ada62ee233d7dfdf80e920897a2a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","0.913","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","947688debe5fea3470839e0e7b2dfec98356dc7d59684509e1d8e1fb34b5c4e5","0-49bb899b0738487e13d06d339ba49203a1afa575529ca1100650128dbab7f95e","0-622b85a21047ea9d5d019205f39ee8ec0bd489fe03b6a75977a9e0014bf7372e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","18","6.572","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b4a49294aaaf4468958b5e32dd047912ab331e6d642f8ca8804239303084a4af","0-fa449157b03b637da1e3059b710ff6219927ef762b513ad7ffbe0e0772046e40","0-8d89d1ee499b7919e156816156e0ff39ee50519d7c51b03d4ff08cf2f817cd6b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","19","6.938","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b4a49294aaaf4468958b5e32dd047912ab331e6d642f8ca8804239303084a4af","1-25226d29104499a340073c89c99c291ec8bd4d8e2c58d68cdd7a0a60598a1faf","0-8d89d1ee499b7919e156816156e0ff39ee50519d7c51b03d4ff08cf2f817cd6b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","8","2.921","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b4a49294aaaf4468958b5e32dd047912ab331e6d642f8ca8804239303084a4af","2-8ca3b291c9ecf66e87590295fcc3ef6610fb938974aedc630fb19033c022ecbc","0-8d89d1ee499b7919e156816156e0ff39ee50519d7c51b03d4ff08cf2f817cd6b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","","","2","9.361","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e4514f33c3955093dc8dcfcf215074965bd9f65e2e3e830bd92a95b52466e991","0-98550a4bb6cafc5e332d56da6e2856ca42fad5c01e64726f2ab075487d9d6979","0-45d6c54327582a9f2babc9ec848273c9322598ad2249a4e389ad48300c2a3df9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","4.923","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","d8dcc20b9d18e1fb017e603238931f476c71a7aac5891431efa1bdc499661c8c","0-811a0454a851eab9c530a75c91e14f137a693e9fb0f322d71dd8e068b2a4e0c2","0-7d179a69f20838897f61056f9430b7d57be8f689899e057da3570e8c02564568","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
