Name_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","3d1eb3c5666747a9d92f661ece888887cc86048cbc0f8f078ea392b035733c0d","0-d21cb252c5282cecc5e6221c9d2284685a18d4b69b78d082bdd16f19cd1f18fc","0-b90d823fe34aa724de18d0348f5aedb7fd545b2171a5ae5d8c8390897fa1d8dc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","c9f56a17bd2d45f0659fd456ff24b06436253ab7e39b63366c74a353cfc68ecc","0-a607a28f44680d24ef907ff581373fade46507f701c30ff618103342a9ce3d0c","0-ddea9de78a2f387690f4c4f6a2fa84c6a7e9c4c246f137807842690023dbec12","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-a1f6ad3167163d74cc0529a186d0f918e434aa11a7bf034d7fba6cf92a6be2f2","0-f90760006a499456c2133d95e731d58f26d4fe6ab4fc34364eb7123d623b685b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-a4a6860518d23546669ce0ab7a3fad3b204ac5db497c9dc662aeff2f6714914d","0-2886c6e5791b398a5fe3736d745f0d700a0944eb0507e8619d10c83c3cc74289","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-848ad03073c52762f5141864ae9bf6e911de9fa9aff0c27eb872ad02432b1dc9","0-b06a92303bacf425a9f241dc4c9f33f05da032e2622d43664e5859b78a509dce","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","dee812a4233ee6ee10b79871ece8610e5d80c64a6aa6a37ffa1a79a15e218d6d","0-8a133bdd3b79690773efd5656e3a2d9018b111beef0820f3c122a2a4b8045d35","0-9214e38add56770b5b6134fb19e6ec1681f40318cc4368105b064e5d222c3924","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","","","","","0","0.000","","","","","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f6d35d337df00a38d4e6bc727f80bd909959017ccb936fd9d7d7a292ebde4ab3","0-6cede53427883e6d777bdd6dd4ab27ef418a9cd1705b90a1069d25c8ef935ee4","0-99b9397fde2ded425b580be9e1abdaf11ab490a5bf4679fa2a27e921c809b85e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f6d35d337df00a38d4e6bc727f80bd909959017ccb936fd9d7d7a292ebde4ab3","1-7cd31405d9501d858b09bdf5fa4a6719968c5c1050c105c8c2d9ffeddf007a9c","0-99b9397fde2ded425b580be9e1abdaf11ab490a5bf4679fa2a27e921c809b85e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-12e5528f8fb4aeb8de25db6a123fb80e242a7809f53e6467802127e6700d359d","0-a71f7460690d2fff8a1901f310c6922a36327968fccf7353cebb15bbd70c4610","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","1-0ee4243bcb3d5edad7d60bbc9493079efab4ebee0c0a28b82a61e472e4e6819e","0-a71f7460690d2fff8a1901f310c6922a36327968fccf7353cebb15bbd70c4610","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","","","","","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","2-1eda709576ef5b1b3311044e5cf516bd968765e2270d01f00846fe64a416bd88","0-a71f7460690d2fff8a1901f310c6922a36327968fccf7353cebb15bbd70c4610","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-daf41d32ece8f9a491bd542dc2ca04b74ada78b4d96ac552a8ca92f462c21cc6","0-d4703f0ffaf2700f7cd37c20d6608c487ff04142b5195f3f982f46667650f05d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","1-ff5c237dc87699d4cfbd2189bd9029a0070c5089083400fc790e2373fbc1710e","0-d4703f0ffaf2700f7cd37c20d6608c487ff04142b5195f3f982f46667650f05d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","2-a47df25e7ab6855885ad2e0f773184d6cf8c4e4953dd9fa45dd167b87022c036","0-d4703f0ffaf2700f7cd37c20d6608c487ff04142b5195f3f982f46667650f05d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-c5a372f6d67f1d27c1e1010c4fab9734784a4bfd4546edd7ec7b9b674617743c","0-e9f22de5f4f25e94c8a11c4410caaacb4cd47142d1365e3da248f650b44352ec","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","1-8342c77b54c887d99ebc2ed419850f50cfbc147e607c1830965226564efcc188","0-e9f22de5f4f25e94c8a11c4410caaacb4cd47142d1365e3da248f650b44352ec","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","","","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","2-8c04fee443285e6f04ac9d1b760284bab068b283c317fef2b9da05afa24d58d2","0-e9f22de5f4f25e94c8a11c4410caaacb4cd47142d1365e3da248f650b44352ec","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-d1c69c0b2d6dc403910bc544b6786ecacd45fd3448b29902053c98ff8461c8ef","0-1c7c47e3670c0d2d5f0531fd6e1938469bfaad7d9fa7162278f3229a30c62b0e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-0000ddf04f40db399862856b4671a8acaf433a6586e958afe9b2f036b863621f","0-2674113c7c5c351d77eab6d5ddf683236b5d38054e7d1e3b71521dac460c0164","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b9f329656300dc0ffbd2fe4838cfedae37e513481de1c73f94db2285d73a7bdc","0-a37485135d946aad653c8953ce2c75623055671d09e6bfb4b84121d30adc52ba","0-2ab6f818c0278597f984cd5a8bfb7174a2aae6d514e54d4133166bc01eaa9a8c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b3631c44776cddc3f478576af0cca71ac43659524652a9bce9d9c11bbf7570d3","0-cbfff737cb13ef394d1e8517fe0ba0a0e2dc2cd2d05c6057186a7f2dfbe9830f","0-e7431f869474bf060b91dd27e1daec289d17836585549306dcd5e3168dd68fc0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-2f40212e10e20a07232b84cd9ee777315bde5c76b215c2ad7753d3b09998b969","0-228f243a945601dc2751e803d3f3c4183c86bf48acb89c20f94842f852d9d59c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","1-7be9fec4696820a1dcdec74e3fd0e0805d7bee51d3a797c04023fcc91cb2bd89","0-228f243a945601dc2751e803d3f3c4183c86bf48acb89c20f94842f852d9d59c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-99fb2b3d8e947836a6216861e6cfe4c73d12f76e0fa3f2429ef9ade35b20cbed","0-e89f6dca409bd6a28198d4057692079b07abe508cb84626e979aa0f5c6a7ef8e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-b641a5a15f3524e1742264fd6e5d89959d530f309afd8137eebf7f8bab53bf8e","0-e20477b20e97c6426922c24b9237af04bca43bfa6ba7ce466abfaf17684a9ed8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","0.000","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","0-b7d7d22f6a311966e4d9a74929b157e791a650d66d025edd2359284e6eb07e6e","0-bd69c8ac85302c2868b2f77c69f9598803f32284acc3306c37e52a28131ec65c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","","","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4fbcc12958924da9e292a700ff303954482d62298d24949a0002ab3b1befb7c3","1-87a8f155f01828ab9152db836a683d3febf62f2667f16557ae6c68385f55b0e4","0-bd69c8ac85302c2868b2f77c69f9598803f32284acc3306c37e52a28131ec65c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ac166f61d44d78d090cbb6caaed9c5ae854678e9ef82a935cdd1729995b72c2c","0-f8f60feaacc3040e96caf646c1b48c3c99d49fa59839045a542e1465ea399b74","0-472a30545afa3b0d530eaaa7a111de3961f56523e41c621b62aa0b088512bd18","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7b89c00e8cf81cd9836555448995658ef5597146bf66ed04432566c529454884","0-b4cc36ee2655bba8b117d0f40d23c4fcd0e51a3467fd0649b5d01484c0a13a1a","0-8aad90bb39a898f8de988799a761c78b9554801174c03ad93c5fafccee6cb65b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","8cbed1138f0a5cd8f695144ae7c71d474f41e77d94b322a8c79325b5b832a3b8","0-0c700499fedf7f092b255489a9bdb8b572097bc78ba189eedce9460d948e9a9a","0-9ea210061f959f2a30f7003eeca7ae2c08e43294b2abe7c1c6c47dc2a547a4e3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2f52dfa3f8bead847744714ccb33095b834dd66a79765aa2444b1c9adcfa263f","0-4ddeeaed42e204b44b4cb67155590ef16fb7532f8bd695db42302fd5e1f6e401","0-3a1502e57911b993ef46a44e8159f29cd58f85db78488e6956a66385ade83bfd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","823e2fc6b16abde48524ab4da74f6ee8bf4caef002322063f2b53ec4fbe304e8","0-6668581015e6dd1d6620ecba3b2cb2c6af2d57585418de247b94fe7b7e985758","0-13a45567666e2cf442f3167504a0e94809a02b6e3768b5e06b3f6712dc64c4a1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","0","0.000","0","0.000","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","823e2fc6b16abde48524ab4da74f6ee8bf4caef002322063f2b53ec4fbe304e8","1-581fcb4a564001467f8f2801026bb543117dc334b47896630a4af9d03c3ff7f0","0-13a45567666e2cf442f3167504a0e94809a02b6e3768b5e06b3f6712dc64c4a1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","0","0.000","0","0.000","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","823e2fc6b16abde48524ab4da74f6ee8bf4caef002322063f2b53ec4fbe304e8","2-b09d26cb2b298d585b9978689137ac7309a7f5c1481e1c6ae29c90ed552d48ca","0-13a45567666e2cf442f3167504a0e94809a02b6e3768b5e06b3f6712dc64c4a1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
