FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,FundingVehicle_val,RevisionsAvailableDate_val,ItemNameSuffix_val,OCO_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ServiceAgencyName_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ProcQuantity_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ServiceAgencyName_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_ProcQuantity_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery,MonthlyDeliveryScheduleTotal_ProcQuantity_val,MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery,@PARENTROWID,@PARENT
"2017","","ACC RI, Rock Island, IL","2017-06","2017-07","5","4227.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","1-d5e7247f936a4c6f29b81ad4e2aa5cd8129d7e4a26264f0061658d4cfbda3328","","","","","","","","","","","","","1-e1640868ff3caf359176eddebb0f961393e2bb4355f3c9f29711a7e867933374","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","ACC RI, Rock Island, IL","2015-06","2015-07","0","0.000","true","2015-01","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","0-2641cd6c8f62cf924cd103541d542236104251eda394d75ff86b8491c5c7087e","","","","","","","","","","","","","0-dc564658c046fa0075a3b80847a51e6cfb5adbfd7d74f378e3068df0465bd5a8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ACC RI, Rock Island, Il","2016-06","2016-07","2","541.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","0-f6e7fa225cde04febdace85f62ba4d95a1c352902674a1c7aa9712474818c0eb","","","","","","","","","","","","","1-1493ec3c00538e12d90594291231fac214d0e179aef62ed7b8adcf895b18e195","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC RI, Rock Island, Il","2017-06","2017-07","5","415.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","1-c974d6924aa6ff640d0f8d35f3a33b37a18e7d46f1bf1894896dbd678b430b60","","","","","","","","","","","","","1-1493ec3c00538e12d90594291231fac214d0e179aef62ed7b8adcf895b18e195","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","ISEC, Fort Detrick, MD","2014-11","2014-11","1","3813.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","0-6ad29f8f884f7c07c3bcc7895c0ea1c4dfcb69bb970f6c69b044a6e73cbb7a7b","","","","","","","","","","","","","0-bde7f481cd1b6006a04613f2b35e7cc1f31a585729e4a8f404a46d7a03129c68","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ISEC, Fort Detrick, MD","2015-11","2015-11","1","4044.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","1-784a5e9fff48af207ebfc549490e9a2048cd923e01df8e3257a082639d7e5ef5","","","","","","","","","","","","","0-bde7f481cd1b6006a04613f2b35e7cc1f31a585729e4a8f404a46d7a03129c68","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","TBD","2016-11","2016-11","1","4242.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","ff7650726c93994104b6a39382e78b59cd838f8d14d7122141476a2e9f037bde","0-b40a6e1a4f131e7155cd77d26b3698ce29cce670817071897f5ff4734bd3e2b0","","","","","","","","","","","","","1-9542e56fcfc22ae0f8ae1139a53bd2fcfea8c5ba37e58b53cd4e332740230d6c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","ACC-RI, Rock Island, IL","2015-08","2015-12","1","47600.000","true","2015-04","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-80ad9c16aebb20cd60293d790fda2a35539d92e75bb63ff3649c8a728697b6dc","","","","","","","","","","","","","0-f25dd7a36544c71bc57057dbad4f2922096d06d2208fa16f48457b2bbd954022","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ACC-RI, Rock Island, IL","2016-08","2016-12","1","43034.000","true","2016-04","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-ac1849185c9c1d75fef8db7fba7993cbea74d07aef2b8a6f84c00dc28829681a","","","","","","","","","","","","","0-f25dd7a36544c71bc57057dbad4f2922096d06d2208fa16f48457b2bbd954022","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC-RI, Rock Island, IL","2017-08","2017-12","1","92064.000","false","2017-04","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-330c63061447489510b43e0d704a02fe1ecce18a6e5643d73cc56326152a60af","","","","","","","","","","","","","1-a6ef8764ca6f71eb580b2961fefcd9b412820372aaca4653e61f8f649b40d4f8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","ACC-RI, Rock Island, IL","2015-01","2015-07","5","4545.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-0eda3b2bfcaa5f23d2bbfdfa9db7f73758573be85f987a6e4301ea87329b1d04","","","","","","","","","","","","","0-cb26938df9c53c012a16ec9406b05aeecee4002f8e1c646a2cf304f0012c427b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ACC-RI, Rock Island, IL","2016-02","2016-07","3","4545.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-e5ea5fa0271e46df0120bb036bcbf28cf736cf7c43666335ff7ebc60e85a7d18","","","","","","","","","","","","","0-cb26938df9c53c012a16ec9406b05aeecee4002f8e1c646a2cf304f0012c427b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC-RI, Rock Island, IL","2017-01","2017-07","2","4545.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-fb6819091ebd7910bd9b60f81a60efbf184fe5ca10bb754a1d753b4e8d941ed1","","","","","","","","","","","","","1-26a0f2a9cfa40ba0c0e25f9d81b89a9f5dcd7c8ec84c7301ce686934524be8cc","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","ACC-RI, Rock Island, IL","2015-02","2015-05","17","130.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-5afe2a722e8b531b61c65359da4f39a448b6cee41c378a7efaded10db3039a30","","","","","","","","","","","","","0-efd4408484f528f8e86eeaf7dcf1da6f4dffa3399e9cb5dc73708208dac5c717","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ACC-RI, Rock Island, IL","2016-02","2016-05","12","130.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-4ebec5c11be4372a989248e211018e05f1200cf28737fc9281bc24381e087500","","","","","","","","","","","","","0-efd4408484f528f8e86eeaf7dcf1da6f4dffa3399e9cb5dc73708208dac5c717","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC-RI, Rock Island, IL","2017-02","2017-05","12","130.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-0b2763ed54ea46c42d024584c0bb99f22044f85e4ea8bccf2c0a117dbe4f3eda","","","","","","","","","","","","","1-8f8ffc29ead7f7f0d382f8032aa0ca4ae402a29faa0a5a632061304f858b1d62","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","CHESS, Ft. Belvoir, VA","2015-02","2015-07","17","75.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-6387e8424ffe9e9793bce01f4aace63128ef4cb82cdb551c1e628c1773373e16","","","","","","","","","","","","","0-fc65d40bb33affec796ac4de94904dd4403bc208243d205a0559fcfef6eef3f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","CHESS, Ft. Belvoir, VA","2016-02","2016-07","12","75.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-8affbdda1e44e9cb6cbdf6e40b71dd00919ec95e72d6b3dbf42c138a12ba2ba0","","","","","","","","","","","","","0-fc65d40bb33affec796ac4de94904dd4403bc208243d205a0559fcfef6eef3f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","CHESS, Ft. Belvoir, VA","2017-02","2017-07","12","75.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","2-e6a58ba5236eb2bd7fffad5762567612556381bcc75795b995205cdc08109f2b","","","","","","","","","","","","","0-fc65d40bb33affec796ac4de94904dd4403bc208243d205a0559fcfef6eef3f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","ACC-RI, Rock Island, IL","2015-02","2015-05","17","275.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-b9ddc1cc1ee9541b25245ab0551cee9500e7567f542c85b97badae4ef37c5b01","","","","","","","","","","","","","0-888061beffe4184cc170d0bb114c7dcc5da381585eca877883b2539db5990c5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ACC-RI, Rock Island, IL","2016-02","2016-05","12","275.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-4b166d0d1476f65f957a54ac196a8463f5c23e57cb41d90f34560b295fb97f0a","","","","","","","","","","","","","0-888061beffe4184cc170d0bb114c7dcc5da381585eca877883b2539db5990c5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC-RI, Rock Island, IL","2017-02","2017-05","12","275.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-8f2308181fc51d76b6642e49f0991d6ddced277ad15f1ba80f2ef64e783bb9a9","","","","","","","","","","","","","1-b12555743043c75b18e1e12c43fd9535c0ff5ceec7a7e5069c59badc3124bc90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","ACC-RI, Rock Island, IL","2015-02","2015-09","5","750.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-20c7e5e2861199de5341fd1fe9e6d71301eb2d3482cb59ebec440607643b3ac8","","","","","","","","","","","","","0-ef2bd82a0b1cc7549f8c1fd88cad7adcba035f62dbe1dd397272abdf9bd07721","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ACC-RI, Rock Island, IL","2016-02","2016-09","3","750.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-9cdeab0b0ec289e580bae7ef40fb1f1bc80765c509f12894603006155c098b47","","","","","","","","","","","","","0-ef2bd82a0b1cc7549f8c1fd88cad7adcba035f62dbe1dd397272abdf9bd07721","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC-RI, Rock Island, IL","2017-02","2017-09","2","750.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-57bd17529f9bc8563a6c98d7f0229e70d49331c64530a85cb59485dc10590126","","","","","","","","","","","","","1-c786ae5d358b1c96de8f5e1efd9886e22dcc7f2b98609d386ed1cc1e8e4ed147","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","ACC-RI, Rock Island, IL","2015-02","2015-09","5","500.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-8edc3f2e4306293c578b8dbf18bac69cb8613f7584e0b42788ec2295134aafed","","","","","","","","","","","","","0-f8e0898971e7ce6a98c7ee832a03f0c4b52c8eb66979233c6a3a48c8edd96a09","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ACC-RI, Rock Island, IL","2016-02","2016-09","3","500.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-fc71205a8a6728b4f26c0e24d0f79cdedee318ad20d887c852c5a4d677f32b0c","","","","","","","","","","","","","0-f8e0898971e7ce6a98c7ee832a03f0c4b52c8eb66979233c6a3a48c8edd96a09","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC-RI, Rock Island, IL","2017-02","2017-09","2","500.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-56897e81070d46c866583ca4cf00a686181aa612c5183347464e547c3ced90d6","","","","","","","","","","","","","1-9c47dda49e3ebb8fbc53182d327b2b6f0ed6486edfdd5eb3337d73148f6b4d0c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","","ACC-HUA, Ft. Huachuca, AZ","2015-08","2015-09","1","3363.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-4b52e6b47cb38aa833ec6be00408ccba266a9e61222495f8167179474698faa2","","","","","","","","","","","","","0-53c5ca884726d4e745fbb49e86ba60d3e7b6cbd1f3a1105a807bcf7f81b87e90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ACC-HUA, Ft. Huachuca, AZ","2016-08","2016-09","1","2396.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-3e503680b271b8e7d184ec6f7ede9c11c82a11400b0542cc9eaeacf37d252946","","","","","","","","","","","","","0-53c5ca884726d4e745fbb49e86ba60d3e7b6cbd1f3a1105a807bcf7f81b87e90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC-HUA, Ft. Huachuca, AZ","2017-08","2017-09","1","2343.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","2-1b218f58e2bfb988306960723a14606b965cee509a0ad1a9ab89ad8041f6041c","","","","","","","","","","","","","0-53c5ca884726d4e745fbb49e86ba60d3e7b6cbd1f3a1105a807bcf7f81b87e90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","ACC-RI, Rock Island, IL","2016-04","2016-08","1","800.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-39c38045061845b1f9800596b8dc2a2c4880f7ea41a8e2fc8ed8e1021c5a299a","","","","","","","","","","","","","0-f5f96045d2de24bc462d5654ebd9e05c32d3d876eed6576cdc0acd7edfb1ba50","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC-RI, Rock Island, IL","2017-04","2017-08","1","800.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","1-492800ec6e002a56d2c9677fcba23226e58df8dfb8d0bc827803f6e784994083","","","","","","","","","","","","","0-f5f96045d2de24bc462d5654ebd9e05c32d3d876eed6576cdc0acd7edfb1ba50","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","CHESS, Ft Belvoir, VA","2016-04","2016-09","1","3662.000","true","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-9cd613a09d9475348d55969c369e49650addc625038b94a3bebc3ff3bd4d34a4","","","","","","","","","","","","","0-6dfccc0d89b74cb94fd8f7c56c6a22ee8ab8799308cc2554e94bb20387991a0d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","CHESS, Ft Belvoir, VA","2017-04","2017-09","1","9498.000","false","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","28640db4b5a259260ee79acb54a8cad10fad3d78efe4e72b630e245d8f48c631","0-9ac88de8b27c771d38aec51fbdbc4d783e068b879729037c6463e4b03bc3161a","","","","","","","","","","","","","1-0f242a7815cee806ea679dc779d84361d27cea3797f82e537506ec2aa47917cf","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","ACC-RI, Rock Island, IL","2017-02","2017-03","1","4500.000","false","","C","IDIQ","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","48ab450ab6008fa35b4bf1a2279460177958a9224250653792205202a62abfd5","0-de8b539b87f33ebdbd45aa83d0793eea6c73e87adf4bade64407707de5b12b1c","","","","true","","","","","","","","","0-04d5546d8d0eab01edebfb79b5ba98e85f6eb142bc46b15a50619e392e8b2548","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
