FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,UnitCost_@footnote,SpecsAvailableNow_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,RFPIssueDate_val,FundingVehicle_val,OCO_val,RevisionsAvailableDate_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule,ItemNameSuffix_val,MonthlyDeliveryScheduleTotal_ProcQuantity_val,MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery,@PARENTROWID,@PARENT
"2012","","NSWC Crane","2012-03","2012-06","155","0.017","","true","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","1-a90cec66db3e4dd54c61de2f09bcfc8271ce369350398007b7322b8f7693604d","2009-12","","","","","","","","0-1dfd6ecc1897c2efe6531c0b0c028679d57e4314265316f599f6dc5026d83319","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","US Army Communications - Electronics Command","2013-03","2013-07","12","0.009","","false","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","0-1b89947d8ec1c594237fce052442e3fb0e18c149b281523c7f44bacd29e902db","2012-12","","true","","","","","","0-5de1f8f47e5c9729b14e66fa494a4f478daf8735c9f4053a338945f39be5e21b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","USSOCOM","2012-12","2013-03","25","0.038","","true","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","0-37a351d7825b5de591969fb2b57f6a77b81c15d572d1192ce231c32c1112d89a","2011-03","","","","","","","","0-4d40c4ae74a68d354cd9c42ed86d631bb1567d3b3f511da0584e7fef68e7480b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","USSOCOM","2012-10","2013-01","161","0.059","","false","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","0-9ffc81e2324af9e980ca5228969d6e7529da9a123e9a1e3adb176a2959fc11b4","2009-01","","","","","","","","0-3c5687455e30e5542dabbbc5495d3c707f8465fdf569546dab46a777f78c33ec","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","NSWC Crane","2012-03","2012-06","2","0.108","","true","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","0-3a29d4da3d0c11228692c0d8c61a45ef7f43c06218a4b7ca8f66482c372dfa86","2007-01","","","","","","","","0-b1a3c48907034d45a1011da99fa30a522fdba67f04d5746e90c477fc5962d58d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","NSWC Crane","2013-03","2013-06","36","0.085","","false","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","1-4c2925e75cc41aed5c9e5307077e96f9a023672a8b72f0d12701d43230d88580","2012-10","","","2013-10","","","","","0-b1a3c48907034d45a1011da99fa30a522fdba67f04d5746e90c477fc5962d58d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","NSWC Crane","2013-03","2013-06","1605","0.007","","false","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","0-85b558552bb48fede728a3eaba5b747fc2064cb5f1c6a6b7cf9f30d589350554","2011-09","","","2011-09","","","","","0-db11d6d77dc8f05af102e201bc68428b7cb06e2b8ef4057e324bbaba74dbace9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","NSWC Crane","2012-02","2012-04","1285","0.008","","false","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","1-fb7896449a0ee46fe8a48ef7547170ff301571d3ec90189d1e98f0423f022c8c","2011-09","","","2011-09","","","","","0-db11d6d77dc8f05af102e201bc68428b7cb06e2b8ef4057e324bbaba74dbace9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","NSWC Crane","2012-03","2012-06","263","0.005","","true","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","0-a76cc687fc2dd11af323d55ed7f42bf1eb765442b7c7d2d11c543d936a5002b7","2009-09","","","","","","","","0-43bb40762af67f5b5ed17df563f7b3186a878923b17efa2cc1c6538fedf430ca","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","NSWC Crane","2013-03","2013-06","1110","0.005","","true","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","1-83a36746748af50aab4e76bc1536551fad41612009009c9df7a38368ba9797c0","2009-09","","","","","","","","0-43bb40762af67f5b5ed17df563f7b3186a878923b17efa2cc1c6538fedf430ca","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","USSOCOM","2013-08","2013-08","11","0.007","","true","C","FFP","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","19d09641b4ff27b770412a926e90ec079ae74ffbf40e2e1332043f089d1df7e1","0-451b969e21440a2b004d74e215cf789aa70e4ba52b0a1c7ce159b6418adec216","2004-02","","true","","","","","","0-a703a6cb467fed82294cc74dd9816c0d2f0b733a22bcb0aa183f6b67635f0947","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","USSOCOM","2013-05","2013-10","576","0.011","","false","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-f3c65aceab20da5f3ee5c75ba0d6968e50c1c1aed06f1faf0e5a2543669d3345","","","","","","","","","0-9661f6db70c8d2e87cbf1501744c719a49eb5cb62626ab43b4c2507e80b77453","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","USSOCOM","2012-05","2012-10","1354","0.010","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","1-d745a22eb6e54c1a61fe4104e6f95a1e2ac2fccae5de41577a7106f00db7c28b","","","","","","","","","0-9661f6db70c8d2e87cbf1501744c719a49eb5cb62626ab43b4c2507e80b77453","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","USSOCOM","2012-08","2012-11","3042","0.010","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-97e696d5dc4f43be39e9c13095c039ff8f3ea625387ef7e5fa2d605fb1fd5589","","","","","","","","","0-742becb96bb246bfbb7a22ae2e570b26094b31838a229137f5694823c58ea8af","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","USSOCOM","2013-08","2013-11","1876","0.011","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","1-ec93d4348cf17f3004ba22df2c4e65354fb705e086ec69630f021c55a27afc1e","","","","","","","","","0-742becb96bb246bfbb7a22ae2e570b26094b31838a229137f5694823c58ea8af","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","USSOCOM","2012-05","2012-10","152","0.034","","false","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-85af271fdeead3dcf26ba951dff3a99bd465c61f7f959f63dacd6111d6d2e1d6","","","","","","","","","0-0448011bdd4a496f77189bdef94761ffe3ee19201f0ea86d76c6640f5cfef219","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","USSOCOM","2013-05","2013-10","157","0.034","","false","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","1-4f3b8012f583f5147fc5629cd9821960d4a25c33023c539cfe1c372999f0c2d8","","","","","","","","","0-0448011bdd4a496f77189bdef94761ffe3ee19201f0ea86d76c6640f5cfef219","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","USSOCOM","2013-08","2013-11","757","0.034","","false","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-5f6fdec30ae71fc524936d5e2e17f8d284887015b4be7ac5e9ef6a2b32b73aef","","","","","","","","","0-5dbc7fb44702bd5f48f3099a36e91434972634a80594e6e444e2394e62fa1a80","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","USSOCOM","2013-03","2013-06","10","0.060","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-83cdf16d0dcd35ae51017e6424f76b0c247abf8349c06d85e3fb32f978ff79df","","","","","","","","","0-3fe8abf8bb47e698559ef1f7e7fef54dd6a49b3bb805aeda9766b2f0890a589e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","USSOCOM","2012-03","2012-06","5","0.059","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","1-e73db7186eb8d723622633f69badc2c386c5eecb7ef0031bcbeb1e489c1b4dc9","","","","","","","","","0-3fe8abf8bb47e698559ef1f7e7fef54dd6a49b3bb805aeda9766b2f0890a589e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","USSOCOM","2012-08","2012-11","43","0.015","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-219734536e47a14fde08203e5006c4b8c01cdb36bb736d43c322a57b06134879","","","","","","","","","0-b8fea6475a87b2e7b566569a3a9592e8d07521ffaba82f76ffee45ac2791d517","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","USSOCOM","2013-08","2013-11","79","0.033","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","1-7ea95859e450c6dc3f1b5789bd6fd36a2e130a84577b658d11c331bd1dbd5d56","","","","","","","","","0-b8fea6475a87b2e7b566569a3a9592e8d07521ffaba82f76ffee45ac2791d517","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","USSOCOM","2013-05","2013-10","120","0.012","","false","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-811c3d2e86bf9b97331fca748f1d2d9c1ac111e21d8f939a64e67c9df8edeab3","","","","","","","","","0-0d22b1b202fda0d1c12d0f54cee951aad824dcb8dd4f3b9c1d9a67ac2734018a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","USSOCOM","2012-03","2012-06","285","0.034","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-ac3c6bca6857bdc9fd231484b1b1ce3ee29c8dea019c2611c1bb5f7ed3d481c9","","","","","","","","","0-30d08bf93fbaf7450bfa9d498240589ca85e7c7ee8f970320ca3670064d025df","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","USSOCOM","2012-03","2012-06","935","0.034","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-b839f9127c244c309920e06aab69a13634e84e0c5adaa71083fa64bc901b73f5","","","","","","","","","0-914b4acc269b5a2ad03a56847f4c0ac5f7b48d1dc83258066a64643e28ee2f4e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","USSOCOM","2012-05","2012-10","346","0.013","","true","C","IDIQ","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-4c4e96c8fdae42e8180f60ec1a54d24e100803a90329a8dfb971266e80344c4c","","","","","","","","","0-f44d45e39f087756f2155075589a938de3130739cfd7ea03fcdba53baec73651","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","St. Inigoes MD","2012-02","2012-07","1","1.194","","true","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-31cecc65573d2578e69258b1ca85810fa2af2ab898dfab482f61a75cd8a36d65","","MIPR","","","","","","","0-3ca5d5d76ad9bfa079236f42462afeff6c78bc68018f94c849bb1042cf0f9da7","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","St. Inigoes MD","2013-02","2013-07","1","0.911","","false","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","1-91689a6e9354d0e58241452a8448a5435886c2bbebbfc2479a47e6e1352ae974","","MIPR","","","","","","","0-3ca5d5d76ad9bfa079236f42462afeff6c78bc68018f94c849bb1042cf0f9da7","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","St. Inigoes, MD","2012-05","2012-10","1","0.850","","true","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-c7818b3d8b7866a6dd9e8b1bb23a4c4e8a79be2f48ac8cec11227777a3516dbf","","MIPR","true","","","","","","0-90897d7fc072b2fd723d41bf7db72a9a9025989d3900f4d15963f031118c4652","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","St. Inigoes, MD","2012-05","2012-10","4","0.422","","true","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-f3758e7009d4c984b0e3f8854726309ddf0048530394b7b8fd00fa3867a67f96","","MIPR","","","","","","","0-d9e6b4a0722c870249554f7d5c869c762ce1ae28cfbe5535e279c24c1137742f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","St. Inigoes, MD","2013-05","2013-10","7","0.432","","true","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","1-b8bff6d4f0f97252e165d15a0f96d2a6b3a16dc7ffcee79f7c989573b4d97d67","","MIPR","","","","","","","0-d9e6b4a0722c870249554f7d5c869c762ce1ae28cfbe5535e279c24c1137742f","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","St. Inigoes, MD","2013-05","2013-10","1","0.432","","false","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-e51cce4db8813ffe38a69ea3ab7f352ff9c188fc6189d115b9a8c66a39142374","","MIPR","","","","","","","0-d227a4b5dabbb3412c33cb49845e5a9a7b51518b89f5279dcf002ef680520a33","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","San Diego, CA","2013-05","2013-11","687","0.008","","true","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","0-5fd5c61c31d9ce688d3fa9f60d21ff4c396dbde4faf3b5a5642e59c1fc9b1b4c","","MIPR","","","","","","","0-81c0c87274810eecc837ad80bec5a4548d3f320fc48503c1a7e667fc14f22f7c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2012","","San Diego, CA","2012-05","2012-11","498","0.008","","true","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","7acf3c64bcd13b1bff1d2488f2296e78e9b91b1c0bcf9ce005aef5445fc0b07d","1-02021640943cdc5fb74baee8bf89d0297d402ce7801388116ac08b35795baf7a","","MIPR","","","","","","","0-81c0c87274810eecc837ad80bec5a4548d3f320fc48503c1a7e667fc14f22f7c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","SOFSA","2014-01","2014-04","63","0.030","","false","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","03127ad43c629c71047a6c640436e57f38d93adcb71398a85af26d2cee69e5bc","0-cb1a5414b2f3cc3e768241b203df540fdbf968d03c9c3a310514425387099fd0","","PO","","","","","","","0-3c7759ab814274f6c451ab57b7b4e284f635b5dfafaf04c3b193e159686da7ce","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","SOFSA","2013-01","2013-04","63","0.040","","false","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","03127ad43c629c71047a6c640436e57f38d93adcb71398a85af26d2cee69e5bc","0-540bd09019aed5af93857edb80e8eb7547dbad02c6b569c5d4067451153bb412","","PO","","","","","","","0-f4fb7d22651d3c849c970683b531e905b27d78cb713535240f58b690ef409930","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
"2013","","Columbus, OH","2013-01","2014-04","127","0.000","","false","","","2014-BASE_PROCUREMENT-2014-DEFENSE_VOL1-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2014.xml","03127ad43c629c71047a6c640436e57f38d93adcb71398a85af26d2cee69e5bc","0-118e61716bb603a894ebffcc442f242606ec7c8550610de3444c2dd11c4b17e0","","MIPR","","","","","","","0-7d90bb9ed8310306a4c621ec4b93ac80c2d072dea3100464314fc9df139d7b36","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer"
