Name_val,Name_@footnote,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_ToComplete_Quantity_val,Cost_ToComplete_TotalCost_val,Cost_Total_Quantity_val,Cost_Total_TotalCost_val,Cost_Quantity_AllPriorYears_val,Cost_Quantity_Total_val,Cost_Quantity_PriorYear_val,Cost_Quantity_BudgetYearFour_val,Cost_Quantity_BudgetYearFive_val,Cost_Quantity_BudgetYearTwo_val,Cost_Quantity_CurrentYear_val,Cost_Quantity_BudgetYearOneBase_val,Cost_Quantity_BudgetYearOne_val,Cost_Quantity_ToComplete_val,Cost_Quantity_BudgetYearThree_val,Cost_Quantity_BudgetYearOneOCO_val,Cost_TotalCost_AllPriorYears_val,Cost_TotalCost_Total_val,Cost_TotalCost_PriorYear_val,Cost_TotalCost_BudgetYearFour_val,Cost_TotalCost_BudgetYearFive_val,Cost_TotalCost_BudgetYearTwo_val,Cost_TotalCost_CurrentYear_val,Cost_TotalCost_BudgetYearOneBase_val,Cost_TotalCost_BudgetYearOne_val,Cost_TotalCost_ToComplete_val,Cost_TotalCost_BudgetYearThree_val,Cost_TotalCost_Continuing_val,Cost_TotalCost_BudgetYearOneOCO_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"2.2.3) MDP Software - Organic","2.2.4 Increase in FY 2015 based on receipt of Rough Order of Magnitude (ROM).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.558","1.358","","","","4.1","2.1","2.1","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","2-089fd7b052675e62fa3fde533a730635fe594d74895e1b6786a000b2707ff919","0-b3b32654743a63d4f7a3000e0702e61af9db311f095edb23d970e90ed1f3b7fe","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.4) JMPS - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.321","","0.321","","1","","","","","3","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","3-7caf184ff0062a243b3ea4d1414ec0fc1b1cab7e2fa801c8f00ced988dc1ae15","0-b3b32654743a63d4f7a3000e0702e61af9db311f095edb23d970e90ed1f3b7fe","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.5) Subsystem ECPs - Organic","2.2.6 Removed FY 2015 NRE due to Issue 65962.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.144","2.184","1.04","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","4-c3fd18aba2afa84ed2bf445a2c14240eea1cee776316ad7b9185fdf6819d7254","0-b3b32654743a63d4f7a3000e0702e61af9db311f095edb23d970e90ed1f3b7fe","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.6) DMSMS ECPs - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.948","0.402","1.804","1.84","1.734","1.7","1.7","1.7","","1.768","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","5-5132289009ff962710cb99eb0f0ac86a8d752438da0a699ba286cf3dcbc91c65","0-b3b32654743a63d4f7a3000e0702e61af9db311f095edb23d970e90ed1f3b7fe","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.7) MFCD - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.115","0.377","0.13","","","","0.132","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","6-ad6643fd2cd2b12ee8d7a9dca3b4cc6e3f263ba524bf6f3760f9bc3323d29e4d","0-b3b32654743a63d4f7a3000e0702e61af9db311f095edb23d970e90ed1f3b7fe","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.8) DDS (DAU) - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.201","1.577","","","","0.624","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","7-3a77a469334b26e8078dfbb010e31c2e001586f36b33b0ed66df8fc360d1b655","0-b3b32654743a63d4f7a3000e0702e61af9db311f095edb23d970e90ed1f3b7fe","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.9) Radar Altimeter - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","0.6","0.6","0.6","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","8-58c9c664001f3b867356321af3759fc075949a0c1a9faf5ca9d1f3f99a2c1fca","0-b3b32654743a63d4f7a3000e0702e61af9db311f095edb23d970e90ed1f3b7fe","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Non-recurring Engineering - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.165","14.165","","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","0-f6da84819d9c3a00b935601fca3ff024a71f70d7af6983e71361526f42044cf7","0-3d9d20848df7045057debe0659a004f2b79737490bf2ca5f490b12e420d03f24","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) B Kit N/R - NonOrganic","2.2.1 Increase in FY 2016 through FY 2019 reflect the change from RDTE to APN funding due to modification vice replacement of the GPS.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.089","","2.113","","9.664","","4.169","4.169","","5.143","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","0-69efddbb3efc04bb827c88a167a97671aa8fced2706c47c80c022d554d6d335a","0-52e7a06feaf1410130dcfeae0253d920e26f7b76bf5569f8d67c21afdfea5aff","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.2) GBTS B Kit N/R - NonOrganic","2.2.2 Increase in FY 2017 through FY 2019 because engineering study indicates more changes than anticipated to GBTS.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.401","","1.371","","2.363","","0.3","0.3","","4.367","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","bf382fc77d9c47af3fa43cad8edabe7f10c65a291ba1ac7de7a0ad575a233c63","1-103b817670ab6e9cba6cd3b807b04403fd122672d6fbd7bfaa0176d22242dbc2","0-52e7a06feaf1410130dcfeae0253d920e26f7b76bf5569f8d67c21afdfea5aff","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Non-recurring Engineering - Organic","Increase in Fiscal Year 2016 includes NRE for Safe Arm Handle.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.748","3.751","","","","0.657","","1.666","1.666","","0.68","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","9cb3436e1b2a1ce2aec5fe13f64893a05a69e33a0e6799cdf868927effb054cb","0-a4c8020c5482a1e4cba2774c1f3bdc5905c53bd74b7e1402645ed46f9843909b","1-db697b6da599f3881c45d11b6b18634552b032489a58c645ad179144c2fda363","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.2.1) Retrofit Non-Recurring Engineering - Organic","Increases in Fiscal Year 2018 and Fiscal Year 2019 due to NRE for the T-6 aircraft and GBTS.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.126","","13.283","4.688","2.35","","1.62","1.62","","8.185","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","9cb3436e1b2a1ce2aec5fe13f64893a05a69e33a0e6799cdf868927effb054cb","0-5664b8090980e67748f844a5af30995101db3bc13715e8ca615c9b8f9f4f7ccc","0-613ed3a7a3359888f9bd840d856fe16f19e165d067be30c0fa6d807cafbb64b6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Archived BKits/Non-Recurring - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.579","24.579","","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","aa7cbbd3d62c79e96a7e9afc013c545c180fe257a0698e6cbc2ac80cd1004f6f","0-356aa9617516be0866a596735d5c8a8d25e41eed6fa62572c370e78c6587e168","0-9f3a62a38beb490760144dfd70b60e7c95be17ea8530fbbfae348feff231efde","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Archived BKits Non-Recurring - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.707","16.707","","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","aa7cbbd3d62c79e96a7e9afc013c545c180fe257a0698e6cbc2ac80cd1004f6f","0-963d3f74fcdb7cae03b22242dc23727b8fe66599ff71a94d29f1c6d8d23e26b5","0-952d8f011c6c5d7723b88b4c6a08c8d2b6559b6730edd5b1373a9060a1c2a115","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) A/C Integration NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.553","","","","","4.553","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","aa7cbbd3d62c79e96a7e9afc013c545c180fe257a0698e6cbc2ac80cd1004f6f","0-2f33d0052cee04f7616ef6da6ae8474b0efd8f9e43f9b9f06e246575766ec456","0-27f20cde116096130417b088be4e40f46ec28c08b2e74169d16dcc44c178b8c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.2) OCO A/C Integration NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.788","2.788","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","aa7cbbd3d62c79e96a7e9afc013c545c180fe257a0698e6cbc2ac80cd1004f6f","1-efd25653fe82da244c138ae98c4e9230e16ce59eefac1322c9be8561b66551e0","0-27f20cde116096130417b088be4e40f46ec28c08b2e74169d16dcc44c178b8c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.3) Navy Test - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.388","3.868","","","","3.26","","","6.26","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","aa7cbbd3d62c79e96a7e9afc013c545c180fe257a0698e6cbc2ac80cd1004f6f","2-f4730d2337e5f36de4a4dbf34a56d949c5194321febe85cc87fcd19808436a35","0-27f20cde116096130417b088be4e40f46ec28c08b2e74169d16dcc44c178b8c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.4) OCO Navy Test - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.032","3.032","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","aa7cbbd3d62c79e96a7e9afc013c545c180fe257a0698e6cbc2ac80cd1004f6f","3-8a2b19e66641ae079c3b71f099b16a9bb05924e26491ae772b75244170949744","0-27f20cde116096130417b088be4e40f46ec28c08b2e74169d16dcc44c178b8c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.5) MV-22 NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.724","15.724","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","aa7cbbd3d62c79e96a7e9afc013c545c180fe257a0698e6cbc2ac80cd1004f6f","4-35dcfba28787529759eabb7c96f6a8acd9fe3604cdfefb3a409f9ab590b03e10","0-27f20cde116096130417b088be4e40f46ec28c08b2e74169d16dcc44c178b8c6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Archieved BKits Non-Recurring - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.515","3.515","","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","aa7cbbd3d62c79e96a7e9afc013c545c180fe257a0698e6cbc2ac80cd1004f6f","0-18e7abbd68659b1cbfc937876b674cfbc7f451bb7c77f81e938d0fa80a6373e7","0-c66f73f89d4aa5814a427e4209fca9fc59b5a3d4f660ede9aa86220496b659e1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) B-Kits NRE - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","","","0.6","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","aa7cbbd3d62c79e96a7e9afc013c545c180fe257a0698e6cbc2ac80cd1004f6f","0-444cf796a3e45fe378685a6e0b0d54e550fa931c23104a7c64a0b8ef06c9bc98","0-6f3912b809901a65f19c60fd448543da4383d8d69ddec8cbf901355fb342313d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1)  Installation Equipment N/R. - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.126","24.126","","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","d0fcfa1ec5c2c4569c4a73dec8b50f447e83b3a58aa9687a50176d532d82c553","0-ed93ca181c7a8ea4afdccd468f70f734aae112a87f4eda634e65047de196e14b","0-5b9dff94ea53901e6cfdf0e2fe3f0de4dc648e5043884b43ef1eadab2e8a4110","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Installation Equipment N/R - Organic","** The growth in FY17 - FY20 in B-Kit N/R is due to the additional ADS-B (Out) funding received.  CNS/ATM had existing ADS-B (Out) requirements already in the existing budget, however, funding received for additional platforms to meet the Fact-of-Life Federal Aviation Administration (FAA) Mandate.","","","","","","","","","","","","","","","","","","","","","","","","","14","17","","","","","2","1","1","","","","165.168","696.495","41.821","34.174","38.94","68.998","72.763","99.442","99.442","131.628","43.561","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","d0fcfa1ec5c2c4569c4a73dec8b50f447e83b3a58aa9687a50176d532d82c553","0-175c8f032788fbd6b85efcd9e95f928b33f31d5c6564995a9bbd00472be3792c","0-3fbe4c4b52632b32c8962ae72f23a8c22620fb6c31f531fbb3845f31b733188d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Installation Equipment N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.599","90.599","","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","d0fcfa1ec5c2c4569c4a73dec8b50f447e83b3a58aa9687a50176d532d82c553","0-dcf7400b887c9002a820a978fa2094577b078d6fefe8b84f51cec8f354b0b538","0-35452402ff9c6c78b77603255f569857f69a96bdb4275c66992cf29a13224984","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Installation Equipment N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.605","1.605","","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","d0fcfa1ec5c2c4569c4a73dec8b50f447e83b3a58aa9687a50176d532d82c553","0-cc56fb63ea5890e9663305935bc747ebfedcdc058865aef32f2c6c356444f3b1","0-227a56f5c81f1e117b40b8613bb5d72b565dec1b5e18b6fdf0a12735c6adcc65","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Installation Equipment N/R - Organic","** B-Kit/equipment modification funding is as follows:  T/AV-8 T/M/S, C-2 T/M/S, H-53 T/M/S, E-2 T/M/S, E-6 T/M/S, EA-6B T/M/S, FA-18 T/M/S, H-1 T/M/S, H-60 T/M/S, P-3 T/M/S, T-45 T/M/S, VH T/M/S, MQ-8B/C modifications and Common Avionics Systems.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.784","77.269","","1.752","1.752","1.752","1.25","1.852","1.852","64.375","1.752","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","d0fcfa1ec5c2c4569c4a73dec8b50f447e83b3a58aa9687a50176d532d82c553","0-5b6db8eabdadaf246e546e4b699fd0fde9e39bad37bee6194c6b7c0368f16900","0-9f5336c3a0d57b8328fd0ff8f1da77e1e14a712796b389dba41759ac10c6a727","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) Installation Equipment N/R - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.464","6.464","","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","d0fcfa1ec5c2c4569c4a73dec8b50f447e83b3a58aa9687a50176d532d82c553","0-f84281374f29920c6e1788ba6e8a69592716cd78ec52f369cba59b11a81ee5ba","0-3b9ed9edd1f13cc68b9b6552e7bdbfad03bd40bf22bcff307c7dcd329f696469","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"2.2.1) B-Kit Installation Equipment N/R - Organic","** FY14, Phase 1 Fixed Wing development completed.  FY16, Phase 2 Rotary Wing development completed which constitutes Military Flight Operations Quality Assurance Software (SW) Baseline.  Follow-on Phase 3 and beyond for all aircraft will be APN-5 due to being a modification of existing SW Baseline.  ** Cost fluctuations under B-Kit Non-Recurring, ECO, Other Support, and ILS cost elements are associated with fielding the following platforms: FY15 - F/A-18, FY16 - F/A-18, MH-60, H-53, AH-1Z, UH-1Y; FY17 - F/A-18, MH-60, H-53, AH-1Z, UH-1Y; FY18 - F/A-18, MH-60, H-53, AH-1Z, UH-1Y; FY19 - MH-60; FY20 - F/A-18.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.478","","1.15","1.126","0.504","4.4","0.268","0.268","10.395","0.635","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","d0fcfa1ec5c2c4569c4a73dec8b50f447e83b3a58aa9687a50176d532d82c553","0-5ecd6ca6521c0f2ef2a4a5e90ec1356291aff0ff35e93c7d3bef135531df66c9","0-65def353e78d88c8e87787c7e35ff1ff23904181b2582821acbb4807d2fbf593","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"1.1.1) Inactive OSIP/DAWDF Realignment - Organic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.636","9.636","","","","","","","","","","","","2016-BASE_PROCUREMENT-2016-NAVY_AIRCRAFT_BA5-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Navy_PB_2016.xml","dbdc1ac5ad1be38a9a2b2f3176f7e00c97fcda4ba5a9b81033c850f8a0571917","0-df7549e20066ef73d23261e24033b8c090740cfe481d1d52a905f48f38618e77","0-e60d57885ec6f969e30f2e413640ab7548e39575ef268d2fc8aadc1efb0d2833","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
